META,META_1_day_ago,META_2_day_ago,META_3_day_ago,META_4_day_ago,META_5_day_ago,META_vol_1_day_ago,META_vol_2_day_ago,META_vol_3_day_ago,META_vol_4_day_ago,META_vol_5_day_ago,GOOG_1_day_ago,GOOG_2_day_ago,GOOG_3_day_ago,GOOG_4_day_ago,GOOG_5_day_ago,GOOG_vol_1_day_ago,GOOG_vol_2_day_ago,GOOG_vol_3_day_ago,GOOG_vol_4_day_ago,GOOG_vol_5_day_ago,AMZN_1_day_ago,AMZN_2_day_ago,AMZN_3_day_ago,AMZN_4_day_ago,AMZN_5_day_ago,AMZN_vol_1_day_ago,AMZN_vol_2_day_ago,AMZN_vol_3_day_ago,AMZN_vol_4_day_ago,AMZN_vol_5_day_ago,ADBE_1_day_ago,ADBE_2_day_ago,ADBE_3_day_ago,ADBE_4_day_ago,ADBE_5_day_ago,ADBE_vol_1_day_ago,ADBE_vol_2_day_ago,ADBE_vol_3_day_ago,ADBE_vol_4_day_ago,ADBE_vol_5_day_ago,XOM_1_day_ago,XOM_2_day_ago,XOM_3_day_ago,XOM_4_day_ago,XOM_5_day_ago,XOM_vol_1_day_ago,XOM_vol_2_day_ago,XOM_vol_3_day_ago,XOM_vol_4_day_ago,XOM_vol_5_day_ago,MRK_1_day_ago,MRK_2_day_ago,MRK_3_day_ago,MRK_4_day_ago,MRK_5_day_ago,MRK_vol_1_day_ago,MRK_vol_2_day_ago,MRK_vol_3_day_ago,MRK_vol_4_day_ago,MRK_vol_5_day_ago,PG_1_day_ago,PG_2_day_ago,PG_3_day_ago,PG_4_day_ago,PG_5_day_ago,PG_vol_1_day_ago,PG_vol_2_day_ago,PG_vol_3_day_ago,PG_vol_4_day_ago,PG_vol_5_day_ago
28.139999389648438,27.959999084472656,28.579999923706055,27.450000762939453,27.520000457763672,27.719999313354492,44198900.0,74540200.0,33532600.0,40622200.0,32400700.0,20.710372924804688,20.737272262573242,20.706886291503906,20.88671112060547,20.46080780029297,116912581.0,82415761.0,115350748.0,162370331.0,111440145.0,13.709500312805176,13.694000244140625,13.689499855041504,13.779500007629395,13.655500411987305,37596000.0,38780000.0,41014000.0,73724000.0,69060000.0,41.5,41.5,41.290000915527344,41.459999084472656,40.459999084472656,3330300.0,2678600.0,2835600.0,4236600.0,2423600.0,56.16822052001953,56.00409698486328,56.54070281982422,56.57228088378906,56.15560531616211,11896300.0,12905300.0,13234400.0,13072600.0,10994000.0,29.042699813842773,29.245466232299805,29.5225772857666,29.231943130493164,29.292776107788086,30678418.0,14392813.0,19301121.0,15843769.0,14839890.0,56.240718841552734,56.03668212890625,56.255313873291016,56.145999908447266,55.87638473510742,7252800.0,7111400.0,7194700.0,9716200.0,7631000.0
27.829999923706055,28.139999389648438,27.959999084472656,28.579999923706055,27.450000762939453,27.520000457763672,35642100.0,44198900.0,74540200.0,33532600.0,40622200.0,20.792564392089844,20.710372924804688,20.737272262573242,20.706886291503906,20.88671112060547,64027093.0,116912581.0,82415761.0,115350748.0,162370331.0,13.562000274658203,13.709500312805176,13.694000244140625,13.689499855041504,13.779500007629395,38098000.0,37596000.0,38780000.0,41014000.0,73724000.0,41.47999954223633,41.5,41.5,41.290000915527344,41.459999084472656,4632400.0,3330300.0,2678600.0,2835600.0,4236600.0,56.28819274902344,56.16822052001953,56.00409698486328,56.54070281982422,56.57228088378906,12454800.0,11896300.0,12905300.0,13234400.0,13072600.0,29.509061813354492,29.042699813842773,29.245466232299805,29.5225772857666,29.231943130493164,40492729.0,30678418.0,14392813.0,19301121.0,15843769.0,56.3646125793457,56.240718841552734,56.03668212890625,56.255313873291016,56.145999908447266,6621000.0,7252800.0,7111400.0,7194700.0,9716200.0
27.079999923706055,27.829999923706055,28.139999389648438,27.959999084472656,28.579999923706055,27.450000762939453,27569600.0,35642100.0,44198900.0,74540200.0,33532600.0,20.612987518310547,20.792564392089844,20.710372924804688,20.737272262573242,20.706886291503906,80633104.0,64027093.0,116912581.0,82415761.0,115350748.0,13.706500053405762,13.562000274658203,13.709500312805176,13.694000244140625,13.689499855041504,64924000.0,38098000.0,37596000.0,38780000.0,41014000.0,41.400001525878906,41.47999954223633,41.5,41.5,41.290000915527344,3454800.0,4632400.0,3330300.0,2678600.0,2835600.0,56.28819274902344,56.28819274902344,56.16822052001953,56.00409698486328,56.54070281982422,11470000.0,12454800.0,11896300.0,12905300.0,13234400.0,30.441783905029297,29.509061813354492,29.042699813842773,29.245466232299805,29.5225772857666,58695860.0,40492729.0,30678418.0,14392813.0,19301121.0,56.23345947265625,56.3646125793457,56.240718841552734,56.03668212890625,56.255313873291016,7016700.0,6621000.0,7252800.0,7111400.0,7194700.0
27.040000915527344,27.079999923706055,27.829999923706055,28.139999389648438,27.959999084472656,28.579999923706055,39619500.0,27569600.0,35642100.0,44198900.0,74540200.0,20.555702209472656,20.612987518310547,20.792564392089844,20.710372924804688,20.737272262573242,65898080.0,80633104.0,64027093.0,116912581.0,82415761.0,13.755000114440918,13.706500053405762,13.562000274658203,13.709500312805176,13.694000244140625,37684000.0,64924000.0,38098000.0,37596000.0,38780000.0,41.59000015258789,41.400001525878906,41.47999954223633,41.5,41.5,2892500.0,3454800.0,4632400.0,3330300.0,2678600.0,56.351341247558594,56.28819274902344,56.28819274902344,56.16822052001953,56.00409698486328,10539900.0,11470000.0,12454800.0,11896300.0,12905300.0,30.428125381469727,30.441783905029297,29.509061813354492,29.042699813842773,29.245466232299805,18781418.0,58695860.0,40492729.0,30678418.0,14392813.0,55.96382522583008,56.23345947265625,56.3646125793457,56.240718841552734,56.03668212890625,6340300.0,7016700.0,6621000.0,7252800.0,7111400.0
26.649999618530273,27.040000915527344,27.079999923706055,27.829999923706055,28.139999389648438,27.959999084472656,27646400.0,39619500.0,27569600.0,35642100.0,44198900.0,20.461803436279297,20.555702209472656,20.612987518310547,20.792564392089844,20.710372924804688,66295564.0,65898080.0,80633104.0,64027093.0,116912581.0,13.286999702453613,13.755000114440918,13.706500053405762,13.562000274658203,13.709500312805176,104534000.0,37684000.0,64924000.0,38098000.0,37596000.0,41.619998931884766,41.59000015258789,41.400001525878906,41.47999954223633,41.5,2762900.0,2892500.0,3454800.0,4632400.0,3330300.0,56.71116638183594,56.351341247558594,56.28819274902344,56.28819274902344,56.16822052001953,13775500.0,10539900.0,11470000.0,12454800.0,11896300.0,30.20975685119629,30.428125381469727,30.441783905029297,29.509061813354492,29.042699813842773,27136283.0,18781418.0,58695860.0,40492729.0,30678418.0,56.393775939941406,55.96382522583008,56.23345947265625,56.3646125793457,56.240718841552734,8079100.0,6340300.0,7016700.0,6621000.0,7252800.0
26.489999771118164,26.649999618530273,27.040000915527344,27.079999923706055,27.829999923706055,28.139999389648438,31597400.0,27646400.0,39619500.0,27569600.0,35642100.0,20.28148078918457,20.461803436279297,20.555702209472656,20.612987518310547,20.792564392089844,124452737.0,66295564.0,65898080.0,80633104.0,64027093.0,13.090999603271484,13.286999702453613,13.755000114440918,13.706500053405762,13.562000274658203,97318000.0,104534000.0,37684000.0,64924000.0,38098000.0,41.380001068115234,41.619998931884766,41.59000015258789,41.400001525878906,41.47999954223633,5424200.0,2762900.0,2892500.0,3454800.0,4632400.0,56.420780181884766,56.71116638183594,56.351341247558594,56.28819274902344,56.28819274902344,29240100.0,13775500.0,10539900.0,11470000.0,12454800.0,30.086923599243164,30.20975685119629,30.428125381469727,30.441783905029297,29.509061813354492,25499831.0,27136283.0,18781418.0,58695860.0,40492729.0,55.62863540649414,56.393775939941406,55.96382522583008,56.23345947265625,56.3646125793457,15237000.0,8079100.0,6340300.0,7016700.0,6621000.0
26.549999237060547,26.489999771118164,26.649999618530273,27.040000915527344,27.079999923706055,27.829999923706055,26653700.0,31597400.0,27646400.0,39619500.0,27569600.0,20.11933708190918,20.28148078918457,20.461803436279297,20.555702209472656,20.612987518310547,73807616.0,124452737.0,66295564.0,65898080.0,80633104.0,12.894499778747559,13.090999603271484,13.286999702453613,13.755000114440918,13.706500053405762,54404000.0,97318000.0,104534000.0,37684000.0,64924000.0,41.060001373291016,41.380001068115234,41.619998931884766,41.59000015258789,41.400001525878906,3311300.0,5424200.0,2762900.0,2892500.0,3454800.0,56.04195022583008,56.420780181884766,56.71116638183594,56.351341247558594,56.28819274902344,11553700.0,29240100.0,13775500.0,10539900.0,11470000.0,29.77301788330078,30.086923599243164,30.20975685119629,30.428125381469727,30.441783905029297,12699350.0,25499831.0,27136283.0,18781418.0,58695860.0,55.4974479675293,55.62863540649414,56.393775939941406,55.96382522583008,56.23345947265625,7081800.0,15237000.0,8079100.0,6340300.0,7016700.0
25.860000610351562,26.549999237060547,26.489999771118164,26.649999618530273,27.040000915527344,27.079999923706055,25254200.0,26653700.0,31597400.0,27646400.0,39619500.0,20.207258224487305,20.11933708190918,20.28148078918457,20.461803436279297,20.555702209472656,84242583.0,73807616.0,124452737.0,66295564.0,65898080.0,12.820500373840332,12.894499778747559,13.090999603271484,13.286999702453613,13.755000114440918,74770000.0,54404000.0,97318000.0,104534000.0,37684000.0,40.75,41.060001373291016,41.380001068115234,41.619998931884766,41.59000015258789,4767400.0,3311300.0,5424200.0,2762900.0,2892500.0,55.92202377319336,56.04195022583008,56.420780181884766,56.71116638183594,56.351341247558594,11987900.0,11553700.0,29240100.0,13775500.0,10539900.0,29.82079315185547,29.77301788330078,30.086923599243164,30.20975685119629,30.428125381469727,16248297.0,12699350.0,25499831.0,27136283.0,18781418.0,56.18973159790039,55.4974479675293,55.62863540649414,56.393775939941406,55.96382522583008,9326400.0,7081800.0,15237000.0,8079100.0,6340300.0
25.739999771118164,25.860000610351562,26.549999237060547,26.489999771118164,26.649999618530273,27.040000915527344,44006500.0,25254200.0,26653700.0,31597400.0,27646400.0,20.29169273376465,20.207258224487305,20.11933708190918,20.28148078918457,20.461803436279297,58771467.0,84242583.0,73807616.0,124452737.0,66295564.0,12.86400032043457,12.820500373840332,12.894499778747559,13.090999603271484,13.286999702453613,54778000.0,74770000.0,54404000.0,97318000.0,104534000.0,42.459999084472656,40.75,41.060001373291016,41.380001068115234,41.619998931884766,10733400.0,4767400.0,3311300.0,5424200.0,2762900.0,55.95359420776367,55.92202377319336,56.04195022583008,56.420780181884766,56.71116638183594,11319000.0,11987900.0,11553700.0,29240100.0,13775500.0,30.107397079467773,29.82079315185547,29.77301788330078,30.086923599243164,30.20975685119629,15693066.0,16248297.0,12699350.0,25499831.0,27136283.0,56.5322151184082,56.18973159790039,55.4974479675293,55.62863540649414,56.393775939941406,8615800.0,9326400.0,7081800.0,15237000.0,8079100.0
25.729999542236328,25.739999771118164,25.860000610351562,26.549999237060547,26.489999771118164,26.649999618530273,24336100.0,44006500.0,25254200.0,26653700.0,31597400.0,20.205764770507812,20.29169273376465,20.207258224487305,20.11933708190918,20.28148078918457,59325536.0,58771467.0,84242583.0,73807616.0,124452737.0,12.669500350952148,12.86400032043457,12.820500373840332,12.894499778747559,13.090999603271484,56128000.0,54778000.0,74770000.0,54404000.0,97318000.0,42.18000030517578,42.459999084472656,40.75,41.060001373291016,41.380001068115234,5659400.0,10733400.0,4767400.0,3311300.0,5424200.0,55.66317367553711,55.95359420776367,55.92202377319336,56.04195022583008,56.420780181884766,13447500.0,11319000.0,11987900.0,11553700.0,29240100.0,29.88219451904297,30.107397079467773,29.82079315185547,29.77301788330078,30.086923599243164,12476021.0,15693066.0,16248297.0,12699350.0,25499831.0,56.26258850097656,56.5322151184082,56.18973159790039,55.4974479675293,55.62863540649414,6319500.0,8615800.0,9326400.0,7081800.0,15237000.0
25.1299991607666,25.729999542236328,25.739999771118164,25.860000610351562,26.549999237060547,26.489999771118164,18456300.0,24336100.0,44006500.0,25254200.0,26653700.0,20.18210220336914,20.205764770507812,20.29169273376465,20.207258224487305,20.11933708190918,59751126.0,59325536.0,58771467.0,84242583.0,73807616.0,12.887499809265137,12.669500350952148,12.86400032043457,12.820500373840332,12.894499778747559,62492000.0,56128000.0,54778000.0,74770000.0,54404000.0,42.970001220703125,42.18000030517578,42.459999084472656,40.75,41.060001373291016,5619500.0,5659400.0,10733400.0,4767400.0,3311300.0,56.37023162841797,55.66317367553711,55.95359420776367,55.92202377319336,56.04195022583008,10786600.0,13447500.0,11319000.0,11987900.0,11553700.0,29.957277297973633,29.88219451904297,30.107397079467773,29.82079315185547,29.77301788330078,10463232.0,12476021.0,15693066.0,16248297.0,12699350.0,56.306304931640625,56.26258850097656,56.5322151184082,56.18973159790039,55.4974479675293,5868400.0,6319500.0,8615800.0,9326400.0,7081800.0
25.209999084472656,25.1299991607666,25.729999542236328,25.739999771118164,25.860000610351562,26.549999237060547,39199000.0,18456300.0,24336100.0,44006500.0,25254200.0,20.165414810180664,20.18210220336914,20.205764770507812,20.29169273376465,20.207258224487305,68736680.0,59751126.0,59325536.0,58771467.0,84242583.0,12.800999641418457,12.887499809265137,12.669500350952148,12.86400032043457,12.820500373840332,50278000.0,62492000.0,56128000.0,54778000.0,74770000.0,42.4900016784668,42.970001220703125,42.18000030517578,42.459999084472656,40.75,5296600.0,5619500.0,5659400.0,10733400.0,4767400.0,56.19980239868164,56.37023162841797,55.66317367553711,55.95359420776367,55.92202377319336,12900800.0,10786600.0,13447500.0,11319000.0,11987900.0,29.813962936401367,29.957277297973633,29.88219451904297,30.107397079467773,29.82079315185547,13746721.0,10463232.0,12476021.0,15693066.0,16248297.0,55.87638473510742,56.306304931640625,56.26258850097656,56.5322151184082,56.18973159790039,6843600.0,5868400.0,6319500.0,8615800.0,9326400.0
26.09000015258789,25.209999084472656,25.1299991607666,25.729999542236328,25.739999771118164,25.860000610351562,26957200.0,39199000.0,18456300.0,24336100.0,44006500.0,20.234655380249023,20.165414810180664,20.18210220336914,20.205764770507812,20.29169273376465,47854701.0,68736680.0,59751126.0,59325536.0,58771467.0,13.01550006866455,12.800999641418457,12.887499809265137,12.669500350952148,12.86400032043457,48420000.0,50278000.0,62492000.0,56128000.0,54778000.0,42.75,42.4900016784668,42.970001220703125,42.18000030517578,42.459999084472656,2125400.0,5296600.0,5619500.0,5659400.0,10733400.0,56.900543212890625,56.19980239868164,56.37023162841797,55.66317367553711,55.95359420776367,12329600.0,12900800.0,10786600.0,13447500.0,11319000.0,30.291650772094727,29.813962936401367,29.957277297973633,29.88219451904297,30.107397079467773,12694110.0,13746721.0,10463232.0,12476021.0,15693066.0,56.401058197021484,55.87638473510742,56.306304931640625,56.26258850097656,56.5322151184082,5386000.0,6843600.0,5868400.0,6319500.0,8615800.0
25.579999923706055,26.09000015258789,25.209999084472656,25.1299991607666,25.729999542236328,25.739999771118164,52297400.0,26957200.0,39199000.0,18456300.0,24336100.0,19.991567611694336,20.234655380249023,20.165414810180664,20.18210220336914,20.205764770507812,86852328.0,47854701.0,68736680.0,59751126.0,59325536.0,13.265000343322754,13.01550006866455,12.800999641418457,12.887499809265137,12.669500350952148,57498000.0,48420000.0,50278000.0,62492000.0,56128000.0,42.65999984741211,42.75,42.4900016784668,42.970001220703125,42.18000030517578,1707000.0,2125400.0,5296600.0,5619500.0,5659400.0,57.184661865234375,56.900543212890625,56.19980239868164,56.37023162841797,55.66317367553711,12350800.0,12329600.0,12900800.0,10786600.0,13447500.0,30.093748092651367,30.291650772094727,29.813962936401367,29.957277297973633,29.88219451904297,11497503.0,12694110.0,13746721.0,10463232.0,12476021.0,56.153282165527344,56.401058197021484,55.87638473510742,56.306304931640625,56.26258850097656,5274600.0,5386000.0,6843600.0,5868400.0,6319500.0
