UNH,UNH_1_day_ago,UNH_2_day_ago,UNH_3_day_ago,UNH_4_day_ago,UNH_5_day_ago,UNH_vol_1_day_ago,UNH_vol_2_day_ago,UNH_vol_3_day_ago,UNH_vol_4_day_ago,UNH_vol_5_day_ago,JNJ_1_day_ago,JNJ_2_day_ago,JNJ_3_day_ago,JNJ_4_day_ago,JNJ_5_day_ago,JNJ_vol_1_day_ago,JNJ_vol_2_day_ago,JNJ_vol_3_day_ago,JNJ_vol_4_day_ago,JNJ_vol_5_day_ago,V_1_day_ago,V_2_day_ago,V_3_day_ago,V_4_day_ago,V_5_day_ago,V_vol_1_day_ago,V_vol_2_day_ago,V_vol_3_day_ago,V_vol_4_day_ago,V_vol_5_day_ago,JPM_1_day_ago,JPM_2_day_ago,JPM_3_day_ago,JPM_4_day_ago,JPM_5_day_ago,JPM_vol_1_day_ago,JPM_vol_2_day_ago,JPM_vol_3_day_ago,JPM_vol_4_day_ago,JPM_vol_5_day_ago,TSLA_1_day_ago,TSLA_2_day_ago,TSLA_3_day_ago,TSLA_4_day_ago,TSLA_5_day_ago,TSLA_vol_1_day_ago,TSLA_vol_2_day_ago,TSLA_vol_3_day_ago,TSLA_vol_4_day_ago,TSLA_vol_5_day_ago,META_1_day_ago,META_2_day_ago,META_3_day_ago,META_4_day_ago,META_5_day_ago,META_vol_1_day_ago,META_vol_2_day_ago,META_vol_3_day_ago,META_vol_4_day_ago,META_vol_5_day_ago,AMZN_1_day_ago,AMZN_2_day_ago,AMZN_3_day_ago,AMZN_4_day_ago,AMZN_5_day_ago,AMZN_vol_1_day_ago,AMZN_vol_2_day_ago,AMZN_vol_3_day_ago,AMZN_vol_4_day_ago,AMZN_vol_5_day_ago
45.794952392578125,45.45705795288086,45.44860076904297,45.288082122802734,45.19517135620117,45.04309844970703,4584400.0,4455700.0,5562600.0,4911700.0,4783000.0,58.26558303833008,57.93769073486328,57.669410705566406,57.870609283447266,57.52783203125,8554100.0,7996500.0,8535200.0,9399400.0,12628000.0,37.17416000366211,37.13713836669922,37.2643928527832,37.086246490478516,36.90346145629883,9571600.0,8687200.0,7516000.0,10267600.0,6570000.0,36.96106719970703,37.27767562866211,36.83590316772461,36.438331604003906,36.15117263793945,32711900.0,24245400.0,19607900.0,25561100.0,17695200.0,2.564666986465454,2.5486669540405273,2.512666940689087,2.4433329105377197,2.371999979019165,13681500.0,17374500.0,17250000.0,31305000.0,26365500.0,27.959999084472656,28.579999923706055,27.450000762939453,27.520000457763672,27.719999313354492,44198900.0,74540200.0,33532600.0,40622200.0,32400700.0,13.709500312805176,13.694000244140625,13.689499855041504,13.779500007629395,13.655500411987305,37596000.0,38780000.0,41014000.0,73724000.0,69060000.0
46.3187141418457,45.794952392578125,45.45705795288086,45.44860076904297,45.288082122802734,45.19517135620117,4008700.0,4584400.0,4455700.0,5562600.0,4911700.0,58.45185470581055,58.26558303833008,57.93769073486328,57.669410705566406,57.870609283447266,8807600.0,8554100.0,7996500.0,8535200.0,9399400.0,37.29216003417969,37.17416000366211,37.13713836669922,37.2643928527832,37.086246490478516,6742000.0,9571600.0,8687200.0,7516000.0,10267600.0,37.16724395751953,36.96106719970703,37.27767562866211,36.83590316772461,36.438331604003906,19473000.0,32711900.0,24245400.0,19607900.0,25561100.0,2.6066670417785645,2.564666986465454,2.5486669540405273,2.512666940689087,2.4433329105377197,23692500.0,13681500.0,17374500.0,17250000.0,31305000.0,28.139999389648438,27.959999084472656,28.579999923706055,27.450000762939453,27.520000457763672,35642100.0,44198900.0,74540200.0,33532600.0,40622200.0,13.562000274658203,13.709500312805176,13.694000244140625,13.689499855041504,13.779500007629395,38098000.0,37596000.0,38780000.0,41014000.0,73724000.0
46.20168685913086,46.3187141418457,45.794952392578125,45.45705795288086,45.44860076904297,45.288082122802734,5466300.0,4008700.0,4584400.0,4455700.0,5562600.0,58.541263580322266,58.45185470581055,58.26558303833008,57.93769073486328,57.669410705566406,8790500.0,8807600.0,8554100.0,7996500.0,8535200.0,36.97288131713867,37.29216003417969,37.17416000366211,37.13713836669922,37.2643928527832,8340800.0,6742000.0,9571600.0,8687200.0,7516000.0,37.019989013671875,37.16724395751953,36.96106719970703,37.27767562866211,36.83590316772461,18003400.0,19473000.0,32711900.0,24245400.0,19607900.0,2.6080000400543213,2.6066670417785645,2.564666986465454,2.5486669540405273,2.512666940689087,19126500.0,23692500.0,13681500.0,17374500.0,17250000.0,27.829999923706055,28.139999389648438,27.959999084472656,28.579999923706055,27.450000762939453,27569600.0,35642100.0,44198900.0,74540200.0,33532600.0,13.706500053405762,13.562000274658203,13.709500312805176,13.694000244140625,13.689499855041504,64924000.0,38098000.0,37596000.0,38780000.0,41014000.0
46.4136962890625,46.20168685913086,46.3187141418457,45.794952392578125,45.45705795288086,45.44860076904297,4343000.0,5466300.0,4008700.0,4584400.0,4455700.0,58.53382873535156,58.541263580322266,58.45185470581055,58.26558303833008,57.93769073486328,7983400.0,8790500.0,8807600.0,8554100.0,7996500.0,36.87337875366211,36.97288131713867,37.29216003417969,37.17416000366211,37.13713836669922,11021600.0,8340800.0,6742000.0,9571600.0,8687200.0,36.931617736816406,37.019989013671875,37.16724395751953,36.96106719970703,37.27767562866211,16680200.0,18003400.0,19473000.0,32711900.0,24245400.0,2.5986669063568115,2.6080000400543213,2.6066670417785645,2.564666986465454,2.5486669540405273,12330000.0,19126500.0,23692500.0,13681500.0,17374500.0,27.079999923706055,27.829999923706055,28.139999389648438,27.959999084472656,28.579999923706055,39619500.0,27569600.0,35642100.0,44198900.0,74540200.0,13.755000114440918,13.706500053405762,13.562000274658203,13.709500312805176,13.694000244140625,37684000.0,64924000.0,38098000.0,37596000.0,38780000.0
46.4136962890625,46.4136962890625,46.20168685913086,46.3187141418457,45.794952392578125,45.45705795288086,5066800.0,4343000.0,5466300.0,4008700.0,4584400.0,58.94367218017578,58.53382873535156,58.541263580322266,58.45185470581055,58.26558303833008,10130400.0,7983400.0,8790500.0,8807600.0,8554100.0,37.17185592651367,36.87337875366211,36.97288131713867,37.29216003417969,37.17416000366211,14853600.0,11021600.0,8340800.0,6742000.0,9571600.0,37.55009841918945,36.931617736816406,37.019989013671875,37.16724395751953,36.96106719970703,26378700.0,16680200.0,18003400.0,19473000.0,32711900.0,2.456666946411133,2.5986669063568115,2.6080000400543213,2.6066670417785645,2.564666986465454,30315000.0,12330000.0,19126500.0,23692500.0,13681500.0,27.040000915527344,27.079999923706055,27.829999923706055,28.139999389648438,27.959999084472656,27646400.0,39619500.0,27569600.0,35642100.0,44198900.0,13.286999702453613,13.755000114440918,13.706500053405762,13.562000274658203,13.709500312805176,104534000.0,37684000.0,64924000.0,38098000.0,37596000.0
46.642662048339844,46.4136962890625,46.4136962890625,46.20168685913086,46.3187141418457,45.794952392578125,7888300.0,5066800.0,4343000.0,5466300.0,4008700.0,59.010746002197266,58.94367218017578,58.53382873535156,58.541263580322266,58.45185470581055,18296500.0,10130400.0,7983400.0,8790500.0,8807600.0,36.683658599853516,37.17185592651367,36.87337875366211,36.97288131713867,37.29216003417969,17599600.0,14853600.0,11021600.0,8340800.0,6742000.0,36.82853317260742,37.55009841918945,36.931617736816406,37.019989013671875,37.16724395751953,60880800.0,26378700.0,16680200.0,18003400.0,19473000.0,2.3526670932769775,2.456666946411133,2.5986669063568115,2.6080000400543213,2.6066670417785645,49194000.0,30315000.0,12330000.0,19126500.0,23692500.0,26.649999618530273,27.040000915527344,27.079999923706055,27.829999923706055,28.139999389648438,31597400.0,27646400.0,39619500.0,27569600.0,35642100.0,13.090999603271484,13.286999702453613,13.755000114440918,13.706500053405762,13.562000274658203,97318000.0,104534000.0,37684000.0,64924000.0,38098000.0
46.78681564331055,46.642662048339844,46.4136962890625,46.4136962890625,46.20168685913086,46.3187141418457,5974200.0,7888300.0,5066800.0,4343000.0,5466300.0,58.72760009765625,59.010746002197266,58.94367218017578,58.53382873535156,58.541263580322266,8005400.0,18296500.0,10130400.0,7983400.0,8790500.0,36.57258605957031,36.683658599853516,37.17185592651367,36.87337875366211,36.97288131713867,15162800.0,17599600.0,14853600.0,11021600.0,8340800.0,36.45304489135742,36.82853317260742,37.55009841918945,36.931617736816406,37.019989013671875,28011400.0,60880800.0,26378700.0,16680200.0,18003400.0,2.3433330059051514,2.3526670932769775,2.456666946411133,2.5986669063568115,2.6080000400543213,19741500.0,49194000.0,30315000.0,12330000.0,19126500.0,26.489999771118164,26.649999618530273,27.040000915527344,27.079999923706055,27.829999923706055,26653700.0,31597400.0,27646400.0,39619500.0,27569600.0,12.894499778747559,13.090999603271484,13.286999702453613,13.755000114440918,13.706500053405762,54404000.0,97318000.0,104534000.0,37684000.0,64924000.0
46.540897369384766,46.78681564331055,46.642662048339844,46.4136962890625,46.4136962890625,46.20168685913086,5486600.0,5974200.0,7888300.0,5066800.0,4343000.0,58.76484298706055,58.72760009765625,59.010746002197266,58.94367218017578,58.53382873535156,7095800.0,8005400.0,18296500.0,10130400.0,7983400.0,36.09365463256836,36.57258605957031,36.683658599853516,37.17185592651367,36.87337875366211,17652400.0,15162800.0,17599600.0,14853600.0,11021600.0,36.22479248046875,36.45304489135742,36.82853317260742,37.55009841918945,36.931617736816406,24411500.0,28011400.0,60880800.0,26378700.0,16680200.0,2.3386669158935547,2.3433330059051514,2.3526670932769775,2.456666946411133,2.5986669063568115,16477500.0,19741500.0,49194000.0,30315000.0,12330000.0,26.549999237060547,26.489999771118164,26.649999618530273,27.040000915527344,27.079999923706055,25254200.0,26653700.0,31597400.0,27646400.0,39619500.0,12.820500373840332,12.894499778747559,13.090999603271484,13.286999702453613,13.755000114440918,74770000.0,54404000.0,97318000.0,104534000.0,37684000.0
46.69355010986328,46.540897369384766,46.78681564331055,46.642662048339844,46.4136962890625,46.4136962890625,4528800.0,5486600.0,5974200.0,7888300.0,5066800.0,59.204505920410156,58.76484298706055,58.72760009765625,59.010746002197266,58.94367218017578,8000800.0,7095800.0,8005400.0,18296500.0,10130400.0,36.86412048339844,36.09365463256836,36.57258605957031,36.683658599853516,37.17185592651367,16070400.0,17652400.0,15162800.0,17599600.0,14853600.0,36.165897369384766,36.22479248046875,36.45304489135742,36.82853317260742,37.55009841918945,19385300.0,24411500.0,28011400.0,60880800.0,26378700.0,2.396667003631592,2.3386669158935547,2.3433330059051514,2.3526670932769775,2.456666946411133,21345000.0,16477500.0,19741500.0,49194000.0,30315000.0,25.860000610351562,26.549999237060547,26.489999771118164,26.649999618530273,27.040000915527344,44006500.0,25254200.0,26653700.0,31597400.0,27646400.0,12.86400032043457,12.820500373840332,12.894499778747559,13.090999603271484,13.286999702453613,54778000.0,74770000.0,54404000.0,97318000.0,104534000.0
46.184730529785156,46.69355010986328,46.540897369384766,46.78681564331055,46.642662048339844,46.4136962890625,4953700.0,4528800.0,5486600.0,5974200.0,7888300.0,58.876609802246094,59.204505920410156,58.76484298706055,58.72760009765625,59.010746002197266,8436300.0,8000800.0,7095800.0,8005400.0,18296500.0,36.5101318359375,36.86412048339844,36.09365463256836,36.57258605957031,36.683658599853516,14883200.0,16070400.0,17652400.0,15162800.0,17599600.0,35.598960876464844,36.165897369384766,36.22479248046875,36.45304489135742,36.82853317260742,23535900.0,19385300.0,24411500.0,28011400.0,60880800.0,2.4006669521331787,2.396667003631592,2.3386669158935547,2.3433330059051514,2.3526670932769775,17194500.0,21345000.0,16477500.0,19741500.0,49194000.0,25.739999771118164,25.860000610351562,26.549999237060547,26.489999771118164,26.649999618530273,24336100.0,44006500.0,25254200.0,26653700.0,31597400.0,12.669500350952148,12.86400032043457,12.820500373840332,12.894499778747559,13.090999603271484,56128000.0,54778000.0,74770000.0,54404000.0,97318000.0
46.52393341064453,46.184730529785156,46.69355010986328,46.540897369384766,46.78681564331055,46.642662048339844,5415900.0,4953700.0,4528800.0,5486600.0,5974200.0,59.42058563232422,58.876609802246094,59.204505920410156,58.76484298706055,58.72760009765625,6873100.0,8436300.0,8000800.0,7095800.0,8005400.0,37.03996276855469,36.5101318359375,36.86412048339844,36.09365463256836,36.57258605957031,18790400.0,14883200.0,16070400.0,17652400.0,15162800.0,35.91556167602539,35.598960876464844,36.165897369384766,36.22479248046875,36.45304489135742,22791500.0,23535900.0,19385300.0,24411500.0,28011400.0,2.441333055496216,2.4006669521331787,2.396667003631592,2.3386669158935547,2.3433330059051514,6603000.0,17194500.0,21345000.0,16477500.0,19741500.0,25.729999542236328,25.739999771118164,25.860000610351562,26.549999237060547,26.489999771118164,18456300.0,24336100.0,44006500.0,25254200.0,26653700.0,12.887499809265137,12.669500350952148,12.86400032043457,12.820500373840332,12.894499778747559,62492000.0,56128000.0,54778000.0,74770000.0,54404000.0
47.193912506103516,46.52393341064453,46.184730529785156,46.69355010986328,46.540897369384766,46.78681564331055,5142500.0,5415900.0,4953700.0,4528800.0,5486600.0,59.37588882446289,59.42058563232422,58.876609802246094,59.204505920410156,58.76484298706055,9616600.0,6873100.0,8436300.0,8000800.0,7095800.0,37.94462203979492,37.03996276855469,36.5101318359375,36.86412048339844,36.09365463256836,19336800.0,18790400.0,14883200.0,16070400.0,17652400.0,35.72414779663086,35.91556167602539,35.598960876464844,36.165897369384766,36.22479248046875,23581400.0,22791500.0,23535900.0,19385300.0,24411500.0,2.502000093460083,2.441333055496216,2.4006669521331787,2.396667003631592,2.3386669158935547,35682000.0,6603000.0,17194500.0,21345000.0,16477500.0,25.1299991607666,25.729999542236328,25.739999771118164,25.860000610351562,26.549999237060547,39199000.0,18456300.0,24336100.0,44006500.0,25254200.0,12.800999641418457,12.887499809265137,12.669500350952148,12.86400032043457,12.820500373840332,50278000.0,62492000.0,56128000.0,54778000.0,74770000.0
48.01649856567383,47.193912506103516,46.52393341064453,46.184730529785156,46.69355010986328,46.540897369384766,6059700.0,5142500.0,5415900.0,4953700.0,4528800.0,60.247737884521484,59.37588882446289,59.42058563232422,58.876609802246094,59.204505920410156,12682900.0,9616600.0,6873100.0,8436300.0,8000800.0,38.745147705078125,37.94462203979492,37.03996276855469,36.5101318359375,36.86412048339844,17264800.0,19336800.0,18790400.0,14883200.0,16070400.0,35.81247329711914,35.72414779663086,35.91556167602539,35.598960876464844,36.165897369384766,16417500.0,23581400.0,22791500.0,23535900.0,19385300.0,2.5239999294281006,2.502000093460083,2.441333055496216,2.4006669521331787,2.396667003631592,27123000.0,35682000.0,6603000.0,17194500.0,21345000.0,25.209999084472656,25.1299991607666,25.729999542236328,25.739999771118164,25.860000610351562,26957200.0,39199000.0,18456300.0,24336100.0,44006500.0,13.01550006866455,12.800999641418457,12.887499809265137,12.669500350952148,12.86400032043457,48420000.0,50278000.0,62492000.0,56128000.0,54778000.0
48.5168571472168,48.01649856567383,47.193912506103516,46.52393341064453,46.184730529785156,46.69355010986328,8525800.0,6059700.0,5142500.0,5415900.0,4953700.0,60.560699462890625,60.247737884521484,59.37588882446289,59.42058563232422,58.876609802246094,10703400.0,12682900.0,9616600.0,6873100.0,8436300.0,39.02280807495117,38.745147705078125,37.94462203979492,37.03996276855469,36.5101318359375,13371200.0,17264800.0,19336800.0,18790400.0,14883200.0,35.17192459106445,35.81247329711914,35.72414779663086,35.91556167602539,35.598960876464844,26530100.0,16417500.0,23581400.0,22791500.0,23535900.0,2.5439999103546143,2.5239999294281006,2.502000093460083,2.441333055496216,2.4006669521331787,19444500.0,27123000.0,35682000.0,6603000.0,17194500.0,26.09000015258789,25.209999084472656,25.1299991607666,25.729999542236328,25.739999771118164,52297400.0,26957200.0,39199000.0,18456300.0,24336100.0,13.265000343322754,13.01550006866455,12.800999641418457,12.887499809265137,12.669500350952148,57498000.0,48420000.0,50278000.0,62492000.0,56128000.0
