GOOG,GOOG_1_day_ago,GOOG_2_day_ago,GOOG_3_day_ago,GOOG_4_day_ago,GOOG_5_day_ago,GOOG_vol_1_day_ago,GOOG_vol_2_day_ago,GOOG_vol_3_day_ago,GOOG_vol_4_day_ago,GOOG_vol_5_day_ago,MSFT_1_day_ago,MSFT_2_day_ago,MSFT_3_day_ago,MSFT_4_day_ago,MSFT_5_day_ago,MSFT_vol_1_day_ago,MSFT_vol_2_day_ago,MSFT_vol_3_day_ago,MSFT_vol_4_day_ago,MSFT_vol_5_day_ago,AMZN_1_day_ago,AMZN_2_day_ago,AMZN_3_day_ago,AMZN_4_day_ago,AMZN_5_day_ago,AMZN_vol_1_day_ago,AMZN_vol_2_day_ago,AMZN_vol_3_day_ago,AMZN_vol_4_day_ago,AMZN_vol_5_day_ago,ADBE_1_day_ago,ADBE_2_day_ago,ADBE_3_day_ago,ADBE_4_day_ago,ADBE_5_day_ago,ADBE_vol_1_day_ago,ADBE_vol_2_day_ago,ADBE_vol_3_day_ago,ADBE_vol_4_day_ago,ADBE_vol_5_day_ago,MRK_1_day_ago,MRK_2_day_ago,MRK_3_day_ago,MRK_4_day_ago,MRK_5_day_ago,MRK_vol_1_day_ago,MRK_vol_2_day_ago,MRK_vol_3_day_ago,MRK_vol_4_day_ago,MRK_vol_5_day_ago,LLY_1_day_ago,LLY_2_day_ago,LLY_3_day_ago,LLY_4_day_ago,LLY_5_day_ago,LLY_vol_1_day_ago,LLY_vol_2_day_ago,LLY_vol_3_day_ago,LLY_vol_4_day_ago,LLY_vol_5_day_ago,XOM_1_day_ago,XOM_2_day_ago,XOM_3_day_ago,XOM_4_day_ago,XOM_5_day_ago,XOM_vol_1_day_ago,XOM_vol_2_day_ago,XOM_vol_3_day_ago,XOM_vol_4_day_ago,XOM_vol_5_day_ago
20.792564392089844,20.710372924804688,20.737272262573242,20.706886291503906,20.88671112060547,20.46080780029297,116912581.0,82415761.0,115350748.0,162370331.0,111440145.0,23.031986236572266,23.14714241027832,23.10601234436035,23.319881439208984,23.155372619628906,37667800.0,29196700.0,51448500.0,41432200.0,38157500.0,13.709500312805176,13.694000244140625,13.689499855041504,13.779500007629395,13.655500411987305,37596000.0,38780000.0,41014000.0,73724000.0,69060000.0,41.5,41.5,41.290000915527344,41.459999084472656,40.459999084472656,3330300.0,2678600.0,2835600.0,4236600.0,2423600.0,29.042699813842773,29.245466232299805,29.5225772857666,29.231943130493164,29.292776107788086,30678418.0,14392813.0,19301121.0,15843769.0,14839890.0,43.12870407104492,43.277252197265625,43.066165924072266,43.42581558227539,42.81594467163086,4824800.0,3602300.0,6787700.0,4866800.0,4424200.0,56.16822052001953,56.00409698486328,56.54070281982422,56.57228088378906,56.15560531616211,11896300.0,12905300.0,13234400.0,13072600.0,10994000.0
20.612987518310547,20.792564392089844,20.710372924804688,20.737272262573242,20.706886291503906,20.88671112060547,64027093.0,116912581.0,82415761.0,115350748.0,162370331.0,22.925045013427734,23.031986236572266,23.14714241027832,23.10601234436035,23.319881439208984,36627500.0,37667800.0,29196700.0,51448500.0,41432200.0,13.562000274658203,13.709500312805176,13.694000244140625,13.689499855041504,13.779500007629395,38098000.0,37596000.0,38780000.0,41014000.0,73724000.0,41.47999954223633,41.5,41.5,41.290000915527344,41.459999084472656,4632400.0,3330300.0,2678600.0,2835600.0,4236600.0,29.509061813354492,29.042699813842773,29.245466232299805,29.5225772857666,29.231943130493164,40492729.0,30678418.0,14392813.0,19301121.0,15843769.0,43.05832290649414,43.12870407104492,43.277252197265625,43.066165924072266,43.42581558227539,4766200.0,4824800.0,3602300.0,6787700.0,4866800.0,56.28819274902344,56.16822052001953,56.00409698486328,56.54070281982422,56.57228088378906,12454800.0,11896300.0,12905300.0,13234400.0,13072600.0
20.555702209472656,20.612987518310547,20.792564392089844,20.710372924804688,20.737272262573242,20.706886291503906,80633104.0,64027093.0,116912581.0,82415761.0,115350748.0,22.95795249938965,22.925045013427734,23.031986236572266,23.14714241027832,23.10601234436035,39255200.0,36627500.0,37667800.0,29196700.0,51448500.0,13.706500053405762,13.562000274658203,13.709500312805176,13.694000244140625,13.689499855041504,64924000.0,38098000.0,37596000.0,38780000.0,41014000.0,41.400001525878906,41.47999954223633,41.5,41.5,41.290000915527344,3454800.0,4632400.0,3330300.0,2678600.0,2835600.0,30.441783905029297,29.509061813354492,29.042699813842773,29.245466232299805,29.5225772857666,58695860.0,40492729.0,30678418.0,14392813.0,19301121.0,43.066165924072266,43.05832290649414,43.12870407104492,43.277252197265625,43.066165924072266,3870600.0,4766200.0,4824800.0,3602300.0,6787700.0,56.28819274902344,56.28819274902344,56.16822052001953,56.00409698486328,56.54070281982422,11470000.0,12454800.0,11896300.0,12905300.0,13234400.0
20.461803436279297,20.555702209472656,20.612987518310547,20.792564392089844,20.710372924804688,20.737272262573242,65898080.0,80633104.0,64027093.0,116912581.0,82415761.0,22.966182708740234,22.95795249938965,22.925045013427734,23.031986236572266,23.14714241027832,29093400.0,39255200.0,36627500.0,37667800.0,29196700.0,13.755000114440918,13.706500053405762,13.562000274658203,13.709500312805176,13.694000244140625,37684000.0,64924000.0,38098000.0,37596000.0,38780000.0,41.59000015258789,41.400001525878906,41.47999954223633,41.5,41.5,2892500.0,3454800.0,4632400.0,3330300.0,2678600.0,30.428125381469727,30.441783905029297,29.509061813354492,29.042699813842773,29.245466232299805,18781418.0,58695860.0,40492729.0,30678418.0,14392813.0,43.05051040649414,43.066165924072266,43.05832290649414,43.12870407104492,43.277252197265625,3623700.0,3870600.0,4766200.0,4824800.0,3602300.0,56.351341247558594,56.28819274902344,56.28819274902344,56.16822052001953,56.00409698486328,10539900.0,11470000.0,12454800.0,11896300.0,12905300.0
20.28148078918457,20.461803436279297,20.555702209472656,20.612987518310547,20.792564392089844,20.710372924804688,66295564.0,65898080.0,80633104.0,64027093.0,116912581.0,23.14714241027832,22.966182708740234,22.95795249938965,22.925045013427734,23.031986236572266,55914800.0,29093400.0,39255200.0,36627500.0,37667800.0,13.286999702453613,13.755000114440918,13.706500053405762,13.562000274658203,13.709500312805176,104534000.0,37684000.0,64924000.0,38098000.0,37596000.0,41.619998931884766,41.59000015258789,41.400001525878906,41.47999954223633,41.5,2762900.0,2892500.0,3454800.0,4632400.0,3330300.0,30.20975685119629,30.428125381469727,30.441783905029297,29.509061813354492,29.042699813842773,27136283.0,18781418.0,58695860.0,40492729.0,30678418.0,43.05832290649414,43.05051040649414,43.066165924072266,43.05832290649414,43.12870407104492,5357000.0,3623700.0,3870600.0,4766200.0,4824800.0,56.71116638183594,56.351341247558594,56.28819274902344,56.28819274902344,56.16822052001953,13775500.0,10539900.0,11470000.0,12454800.0,11896300.0
20.11933708190918,20.28148078918457,20.461803436279297,20.555702209472656,20.612987518310547,20.792564392089844,124452737.0,66295564.0,65898080.0,80633104.0,64027093.0,23.06488800048828,23.14714241027832,22.966182708740234,22.95795249938965,22.925045013427734,92710300.0,55914800.0,29093400.0,39255200.0,36627500.0,13.090999603271484,13.286999702453613,13.755000114440918,13.706500053405762,13.562000274658203,97318000.0,104534000.0,37684000.0,64924000.0,38098000.0,41.380001068115234,41.619998931884766,41.59000015258789,41.400001525878906,41.47999954223633,5424200.0,2762900.0,2892500.0,3454800.0,4632400.0,30.086923599243164,30.20975685119629,30.428125381469727,30.441783905029297,29.509061813354492,25499831.0,27136283.0,18781418.0,58695860.0,40492729.0,43.105247497558594,43.05832290649414,43.05051040649414,43.066165924072266,43.05832290649414,10614700.0,5357000.0,3623700.0,3870600.0,4766200.0,56.420780181884766,56.71116638183594,56.351341247558594,56.28819274902344,56.28819274902344,29240100.0,13775500.0,10539900.0,11470000.0,12454800.0
20.207258224487305,20.11933708190918,20.28148078918457,20.461803436279297,20.555702209472656,20.612987518310547,73807616.0,124452737.0,66295564.0,65898080.0,80633104.0,23.11423683166504,23.06488800048828,23.14714241027832,22.966182708740234,22.95795249938965,44809400.0,92710300.0,55914800.0,29093400.0,39255200.0,12.894499778747559,13.090999603271484,13.286999702453613,13.755000114440918,13.706500053405762,54404000.0,97318000.0,104534000.0,37684000.0,64924000.0,41.060001373291016,41.380001068115234,41.619998931884766,41.59000015258789,41.400001525878906,3311300.0,5424200.0,2762900.0,2892500.0,3454800.0,29.77301788330078,30.086923599243164,30.20975685119629,30.428125381469727,30.441783905029297,12699350.0,25499831.0,27136283.0,18781418.0,58695860.0,42.73776626586914,43.105247497558594,43.05832290649414,43.05051040649414,43.066165924072266,3926500.0,10614700.0,5357000.0,3623700.0,3870600.0,56.04195022583008,56.420780181884766,56.71116638183594,56.351341247558594,56.28819274902344,11553700.0,29240100.0,13775500.0,10539900.0,11470000.0
20.29169273376465,20.207258224487305,20.11933708190918,20.28148078918457,20.461803436279297,20.555702209472656,84242583.0,73807616.0,124452737.0,66295564.0,65898080.0,23.18004608154297,23.11423683166504,23.06488800048828,23.14714241027832,22.966182708740234,51901600.0,44809400.0,92710300.0,55914800.0,29093400.0,12.820500373840332,12.894499778747559,13.090999603271484,13.286999702453613,13.755000114440918,74770000.0,54404000.0,97318000.0,104534000.0,37684000.0,40.75,41.060001373291016,41.380001068115234,41.619998931884766,41.59000015258789,4767400.0,3311300.0,5424200.0,2762900.0,2892500.0,29.82079315185547,29.77301788330078,30.086923599243164,30.20975685119629,30.428125381469727,16248297.0,12699350.0,25499831.0,27136283.0,18781418.0,42.83940505981445,42.73776626586914,43.105247497558594,43.05832290649414,43.05051040649414,3337200.0,3926500.0,10614700.0,5357000.0,3623700.0,55.92202377319336,56.04195022583008,56.420780181884766,56.71116638183594,56.351341247558594,11987900.0,11553700.0,29240100.0,13775500.0,10539900.0
20.205764770507812,20.29169273376465,20.207258224487305,20.11933708190918,20.28148078918457,20.461803436279297,58771467.0,84242583.0,73807616.0,124452737.0,66295564.0,23.295204162597656,23.18004608154297,23.11423683166504,23.06488800048828,23.14714241027832,35447800.0,51901600.0,44809400.0,92710300.0,55914800.0,12.86400032043457,12.820500373840332,12.894499778747559,13.090999603271484,13.286999702453613,54778000.0,74770000.0,54404000.0,97318000.0,104534000.0,42.459999084472656,40.75,41.060001373291016,41.380001068115234,41.619998931884766,10733400.0,4767400.0,3311300.0,5424200.0,2762900.0,30.107397079467773,29.82079315185547,29.77301788330078,30.086923599243164,30.20975685119629,15693066.0,16248297.0,12699350.0,25499831.0,27136283.0,43.2381706237793,42.83940505981445,42.73776626586914,43.105247497558594,43.05832290649414,3802800.0,3337200.0,3926500.0,10614700.0,5357000.0,55.95359420776367,55.92202377319336,56.04195022583008,56.420780181884766,56.71116638183594,11319000.0,11987900.0,11553700.0,29240100.0,13775500.0
20.18210220336914,20.205764770507812,20.29169273376465,20.207258224487305,20.11933708190918,20.28148078918457,59325536.0,58771467.0,84242583.0,73807616.0,124452737.0,23.122472763061523,23.295204162597656,23.18004608154297,23.11423683166504,23.06488800048828,34233200.0,35447800.0,51901600.0,44809400.0,92710300.0,12.669500350952148,12.86400032043457,12.820500373840332,12.894499778747559,13.090999603271484,56128000.0,54778000.0,74770000.0,54404000.0,97318000.0,42.18000030517578,42.459999084472656,40.75,41.060001373291016,41.380001068115234,5659400.0,10733400.0,4767400.0,3311300.0,5424200.0,29.88219451904297,30.107397079467773,29.82079315185547,29.77301788330078,30.086923599243164,12476021.0,15693066.0,16248297.0,12699350.0,25499831.0,43.066165924072266,43.2381706237793,42.83940505981445,42.73776626586914,43.105247497558594,2702500.0,3802800.0,3337200.0,3926500.0,10614700.0,55.66317367553711,55.95359420776367,55.92202377319336,56.04195022583008,56.420780181884766,13447500.0,11319000.0,11987900.0,11553700.0,29240100.0
20.165414810180664,20.18210220336914,20.205764770507812,20.29169273376465,20.207258224487305,20.11933708190918,59751126.0,59325536.0,58771467.0,84242583.0,73807616.0,23.237625122070312,23.122472763061523,23.295204162597656,23.18004608154297,23.11423683166504,28720900.0,34233200.0,35447800.0,51901600.0,44809400.0,12.887499809265137,12.669500350952148,12.86400032043457,12.820500373840332,12.894499778747559,62492000.0,56128000.0,54778000.0,74770000.0,54404000.0,42.970001220703125,42.18000030517578,42.459999084472656,40.75,41.060001373291016,5619500.0,5659400.0,10733400.0,4767400.0,3311300.0,29.957277297973633,29.88219451904297,30.107397079467773,29.82079315185547,29.77301788330078,10463232.0,12476021.0,15693066.0,16248297.0,12699350.0,43.449275970458984,43.066165924072266,43.2381706237793,42.83940505981445,42.73776626586914,2811100.0,2702500.0,3802800.0,3337200.0,3926500.0,56.37023162841797,55.66317367553711,55.95359420776367,55.92202377319336,56.04195022583008,10786600.0,13447500.0,11319000.0,11987900.0,11553700.0
20.234655380249023,20.165414810180664,20.18210220336914,20.205764770507812,20.29169273376465,20.207258224487305,68736680.0,59751126.0,59325536.0,58771467.0,84242583.0,23.163593292236328,23.237625122070312,23.122472763061523,23.295204162597656,23.18004608154297,44154000.0,28720900.0,34233200.0,35447800.0,51901600.0,12.800999641418457,12.887499809265137,12.669500350952148,12.86400032043457,12.820500373840332,50278000.0,62492000.0,56128000.0,54778000.0,74770000.0,42.4900016784668,42.970001220703125,42.18000030517578,42.459999084472656,40.75,5296600.0,5619500.0,5659400.0,10733400.0,4767400.0,29.813962936401367,29.957277297973633,29.88219451904297,30.107397079467773,29.82079315185547,13746721.0,10463232.0,12476021.0,15693066.0,16248297.0,43.488372802734375,43.449275970458984,43.066165924072266,43.2381706237793,42.83940505981445,4675200.0,2811100.0,2702500.0,3802800.0,3337200.0,56.19980239868164,56.37023162841797,55.66317367553711,55.95359420776367,55.92202377319336,12900800.0,10786600.0,13447500.0,11319000.0,11987900.0
19.991567611694336,20.234655380249023,20.165414810180664,20.18210220336914,20.205764770507812,20.29169273376465,47854701.0,68736680.0,59751126.0,59325536.0,58771467.0,23.163593292236328,23.163593292236328,23.237625122070312,23.122472763061523,23.295204162597656,27824300.0,44154000.0,28720900.0,34233200.0,35447800.0,13.01550006866455,12.800999641418457,12.887499809265137,12.669500350952148,12.86400032043457,48420000.0,50278000.0,62492000.0,56128000.0,54778000.0,42.75,42.4900016784668,42.970001220703125,42.18000030517578,42.459999084472656,2125400.0,5296600.0,5619500.0,5659400.0,10733400.0,30.291650772094727,29.813962936401367,29.957277297973633,29.88219451904297,30.107397079467773,12694110.0,13746721.0,10463232.0,12476021.0,15693066.0,44.012237548828125,43.488372802734375,43.449275970458984,43.066165924072266,43.2381706237793,5107900.0,4675200.0,2811100.0,2702500.0,3802800.0,56.900543212890625,56.19980239868164,56.37023162841797,55.66317367553711,55.95359420776367,12329600.0,12900800.0,10786600.0,13447500.0,11319000.0
19.780607223510742,19.991567611694336,20.234655380249023,20.165414810180664,20.18210220336914,20.205764770507812,86852328.0,47854701.0,68736680.0,59751126.0,59325536.0,23.336332321166992,23.163593292236328,23.163593292236328,23.237625122070312,23.122472763061523,36047400.0,27824300.0,44154000.0,28720900.0,34233200.0,13.265000343322754,13.01550006866455,12.800999641418457,12.887499809265137,12.669500350952148,57498000.0,48420000.0,50278000.0,62492000.0,56128000.0,42.65999984741211,42.75,42.4900016784668,42.970001220703125,42.18000030517578,1707000.0,2125400.0,5296600.0,5619500.0,5659400.0,30.093748092651367,30.291650772094727,29.813962936401367,29.957277297973633,29.88219451904297,11497503.0,12694110.0,13746721.0,10463232.0,12476021.0,44.07478332519531,44.012237548828125,43.488372802734375,43.449275970458984,43.066165924072266,3417800.0,5107900.0,4675200.0,2811100.0,2702500.0,57.184661865234375,56.900543212890625,56.19980239868164,56.37023162841797,55.66317367553711,12350800.0,12329600.0,12900800.0,10786600.0,13447500.0
