JPM,JPM_1_day_ago,JPM_2_day_ago,JPM_3_day_ago,JPM_4_day_ago,JPM_5_day_ago,JPM_vol_1_day_ago,JPM_vol_2_day_ago,JPM_vol_3_day_ago,JPM_vol_4_day_ago,JPM_vol_5_day_ago,CVX_1_day_ago,CVX_2_day_ago,CVX_3_day_ago,CVX_4_day_ago,CVX_5_day_ago,CVX_vol_1_day_ago,CVX_vol_2_day_ago,CVX_vol_3_day_ago,CVX_vol_4_day_ago,CVX_vol_5_day_ago,MA_1_day_ago,MA_2_day_ago,MA_3_day_ago,MA_4_day_ago,MA_5_day_ago,MA_vol_1_day_ago,MA_vol_2_day_ago,MA_vol_3_day_ago,MA_vol_4_day_ago,MA_vol_5_day_ago,V_1_day_ago,V_2_day_ago,V_3_day_ago,V_4_day_ago,V_5_day_ago,V_vol_1_day_ago,V_vol_2_day_ago,V_vol_3_day_ago,V_vol_4_day_ago,V_vol_5_day_ago,TSLA_1_day_ago,TSLA_2_day_ago,TSLA_3_day_ago,TSLA_4_day_ago,TSLA_5_day_ago,TSLA_vol_1_day_ago,TSLA_vol_2_day_ago,TSLA_vol_3_day_ago,TSLA_vol_4_day_ago,TSLA_vol_5_day_ago,LLY_1_day_ago,LLY_2_day_ago,LLY_3_day_ago,LLY_4_day_ago,LLY_5_day_ago,LLY_vol_1_day_ago,LLY_vol_2_day_ago,LLY_vol_3_day_ago,LLY_vol_4_day_ago,LLY_vol_5_day_ago,AMZN_1_day_ago,AMZN_2_day_ago,AMZN_3_day_ago,AMZN_4_day_ago,AMZN_5_day_ago,AMZN_vol_1_day_ago,AMZN_vol_2_day_ago,AMZN_vol_3_day_ago,AMZN_vol_4_day_ago,AMZN_vol_5_day_ago
37.16724395751953,36.96106719970703,37.27767562866211,36.83590316772461,36.438331604003906,36.15117263793945,32711900.0,24245400.0,19607900.0,25561100.0,17695200.0,76.03228759765625,76.02588653564453,75.9681625366211,75.62187957763672,75.33972930908203,4992000.0,4378700.0,5362200.0,6356000.0,5046700.0,49.53498458862305,49.295379638671875,49.38056945800781,49.33563995361328,48.803062438964844,5068000.0,6685000.0,5179000.0,5895000.0,3486000.0,37.17416000366211,37.13713836669922,37.2643928527832,37.086246490478516,36.90346145629883,9571600.0,8687200.0,7516000.0,10267600.0,6570000.0,2.564666986465454,2.5486669540405273,2.512666940689087,2.4433329105377197,2.371999979019165,13681500.0,17374500.0,17250000.0,31305000.0,26365500.0,43.12870407104492,43.277252197265625,43.066165924072266,43.42581558227539,42.81594467163086,4824800.0,3602300.0,6787700.0,4866800.0,4424200.0,13.709500312805176,13.694000244140625,13.689499855041504,13.779500007629395,13.655500411987305,37596000.0,38780000.0,41014000.0,73724000.0,69060000.0
37.019989013671875,37.16724395751953,36.96106719970703,37.27767562866211,36.83590316772461,36.438331604003906,19473000.0,32711900.0,24245400.0,19607900.0,25561100.0,76.13489532470703,76.03228759765625,76.02588653564453,75.9681625366211,75.62187957763672,4528400.0,4992000.0,4378700.0,5362200.0,6356000.0,49.69038009643555,49.53498458862305,49.295379638671875,49.38056945800781,49.33563995361328,4091000.0,5068000.0,6685000.0,5179000.0,5895000.0,37.29216003417969,37.17416000366211,37.13713836669922,37.2643928527832,37.086246490478516,6742000.0,9571600.0,8687200.0,7516000.0,10267600.0,2.6066670417785645,2.564666986465454,2.5486669540405273,2.512666940689087,2.4433329105377197,23692500.0,13681500.0,17374500.0,17250000.0,31305000.0,43.05832290649414,43.12870407104492,43.277252197265625,43.066165924072266,43.42581558227539,4766200.0,4824800.0,3602300.0,6787700.0,4866800.0,13.562000274658203,13.709500312805176,13.694000244140625,13.689499855041504,13.779500007629395,38098000.0,37596000.0,38780000.0,41014000.0,73724000.0
36.931617736816406,37.019989013671875,37.16724395751953,36.96106719970703,37.27767562866211,36.83590316772461,18003400.0,19473000.0,32711900.0,24245400.0,19607900.0,75.82709503173828,76.13489532470703,76.03228759765625,76.02588653564453,75.9681625366211,4625000.0,4528400.0,4992000.0,4378700.0,5362200.0,48.96685028076172,49.69038009643555,49.53498458862305,49.295379638671875,49.38056945800781,4798000.0,4091000.0,5068000.0,6685000.0,5179000.0,36.97288131713867,37.29216003417969,37.17416000366211,37.13713836669922,37.2643928527832,8340800.0,6742000.0,9571600.0,8687200.0,7516000.0,2.6080000400543213,2.6066670417785645,2.564666986465454,2.5486669540405273,2.512666940689087,19126500.0,23692500.0,13681500.0,17374500.0,17250000.0,43.066165924072266,43.05832290649414,43.12870407104492,43.277252197265625,43.066165924072266,3870600.0,4766200.0,4824800.0,3602300.0,6787700.0,13.706500053405762,13.562000274658203,13.709500312805176,13.694000244140625,13.689499855041504,64924000.0,38098000.0,37596000.0,38780000.0,41014000.0
37.55009841918945,36.931617736816406,37.019989013671875,37.16724395751953,36.96106719970703,37.27767562866211,16680200.0,18003400.0,19473000.0,32711900.0,24245400.0,75.89762878417969,75.82709503173828,76.13489532470703,76.03228759765625,76.02588653564453,5393300.0,4625000.0,4528400.0,4992000.0,4378700.0,49.37119674682617,48.96685028076172,49.69038009643555,49.53498458862305,49.295379638671875,4715000.0,4798000.0,4091000.0,5068000.0,6685000.0,36.87337875366211,36.97288131713867,37.29216003417969,37.17416000366211,37.13713836669922,11021600.0,8340800.0,6742000.0,9571600.0,8687200.0,2.5986669063568115,2.6080000400543213,2.6066670417785645,2.564666986465454,2.5486669540405273,12330000.0,19126500.0,23692500.0,13681500.0,17374500.0,43.05051040649414,43.066165924072266,43.05832290649414,43.12870407104492,43.277252197265625,3623700.0,3870600.0,4766200.0,4824800.0,3602300.0,13.755000114440918,13.706500053405762,13.562000274658203,13.709500312805176,13.694000244140625,37684000.0,64924000.0,38098000.0,37596000.0,38780000.0
36.82853317260742,37.55009841918945,36.931617736816406,37.019989013671875,37.16724395751953,36.96106719970703,26378700.0,16680200.0,18003400.0,19473000.0,32711900.0,76.94927978515625,75.89762878417969,75.82709503173828,76.13489532470703,76.03228759765625,7476700.0,5393300.0,4625000.0,4528400.0,4992000.0,49.3431282043457,49.37119674682617,48.96685028076172,49.69038009643555,49.53498458862305,5567000.0,4715000.0,4798000.0,4091000.0,5068000.0,37.17185592651367,36.87337875366211,36.97288131713867,37.29216003417969,37.17416000366211,14853600.0,11021600.0,8340800.0,6742000.0,9571600.0,2.456666946411133,2.5986669063568115,2.6080000400543213,2.6066670417785645,2.564666986465454,30315000.0,12330000.0,19126500.0,23692500.0,13681500.0,43.05832290649414,43.05051040649414,43.066165924072266,43.05832290649414,43.12870407104492,5357000.0,3623700.0,3870600.0,4766200.0,4824800.0,13.286999702453613,13.755000114440918,13.706500053405762,13.562000274658203,13.709500312805176,104534000.0,37684000.0,64924000.0,38098000.0,37596000.0
36.45304489135742,36.82853317260742,37.55009841918945,36.931617736816406,37.019989013671875,37.16724395751953,60880800.0,26378700.0,16680200.0,18003400.0,19473000.0,76.74404907226562,76.94927978515625,75.89762878417969,75.82709503173828,76.13489532470703,10215600.0,7476700.0,5393300.0,4625000.0,4528400.0,48.612117767333984,49.3431282043457,49.37119674682617,48.96685028076172,49.69038009643555,11598000.0,5567000.0,4715000.0,4798000.0,4091000.0,36.683658599853516,37.17185592651367,36.87337875366211,36.97288131713867,37.29216003417969,17599600.0,14853600.0,11021600.0,8340800.0,6742000.0,2.3526670932769775,2.456666946411133,2.5986669063568115,2.6080000400543213,2.6066670417785645,49194000.0,30315000.0,12330000.0,19126500.0,23692500.0,43.105247497558594,43.05832290649414,43.05051040649414,43.066165924072266,43.05832290649414,10614700.0,5357000.0,3623700.0,3870600.0,4766200.0,13.090999603271484,13.286999702453613,13.755000114440918,13.706500053405762,13.562000274658203,97318000.0,104534000.0,37684000.0,64924000.0,38098000.0
36.22479248046875,36.45304489135742,36.82853317260742,37.55009841918945,36.931617736816406,37.019989013671875,28011400.0,60880800.0,26378700.0,16680200.0,18003400.0,76.3913803100586,76.74404907226562,76.94927978515625,75.89762878417969,75.82709503173828,4828700.0,10215600.0,7476700.0,5393300.0,4625000.0,48.20403289794922,48.612117767333984,49.3431282043457,49.37119674682617,48.96685028076172,5626000.0,11598000.0,5567000.0,4715000.0,4798000.0,36.57258605957031,36.683658599853516,37.17185592651367,36.87337875366211,36.97288131713867,15162800.0,17599600.0,14853600.0,11021600.0,8340800.0,2.3433330059051514,2.3526670932769775,2.456666946411133,2.5986669063568115,2.6080000400543213,19741500.0,49194000.0,30315000.0,12330000.0,19126500.0,42.73776626586914,43.105247497558594,43.05832290649414,43.05051040649414,43.066165924072266,3926500.0,10614700.0,5357000.0,3623700.0,3870600.0,12.894499778747559,13.090999603271484,13.286999702453613,13.755000114440918,13.706500053405762,54404000.0,97318000.0,104534000.0,37684000.0,64924000.0
36.165897369384766,36.22479248046875,36.45304489135742,36.82853317260742,37.55009841918945,36.931617736816406,24411500.0,28011400.0,60880800.0,26378700.0,16680200.0,76.60299682617188,76.3913803100586,76.74404907226562,76.94927978515625,75.89762878417969,5244200.0,4828700.0,10215600.0,7476700.0,5393300.0,47.884857177734375,48.20403289794922,48.612117767333984,49.3431282043457,49.37119674682617,6309000.0,5626000.0,11598000.0,5567000.0,4715000.0,36.09365463256836,36.57258605957031,36.683658599853516,37.17185592651367,36.87337875366211,17652400.0,15162800.0,17599600.0,14853600.0,11021600.0,2.3386669158935547,2.3433330059051514,2.3526670932769775,2.456666946411133,2.5986669063568115,16477500.0,19741500.0,49194000.0,30315000.0,12330000.0,42.83940505981445,42.73776626586914,43.105247497558594,43.05832290649414,43.05051040649414,3337200.0,3926500.0,10614700.0,5357000.0,3623700.0,12.820500373840332,12.894499778747559,13.090999603271484,13.286999702453613,13.755000114440918,74770000.0,54404000.0,97318000.0,104534000.0,37684000.0
35.598960876464844,36.165897369384766,36.22479248046875,36.45304489135742,36.82853317260742,37.55009841918945,19385300.0,24411500.0,28011400.0,60880800.0,26378700.0,77.17371368408203,76.60299682617188,76.3913803100586,76.74404907226562,76.94927978515625,5945300.0,5244200.0,4828700.0,10215600.0,7476700.0,48.541908264160156,47.884857177734375,48.20403289794922,48.612117767333984,49.3431282043457,4552000.0,6309000.0,5626000.0,11598000.0,5567000.0,36.86412048339844,36.09365463256836,36.57258605957031,36.683658599853516,37.17185592651367,16070400.0,17652400.0,15162800.0,17599600.0,14853600.0,2.396667003631592,2.3386669158935547,2.3433330059051514,2.3526670932769775,2.456666946411133,21345000.0,16477500.0,19741500.0,49194000.0,30315000.0,43.2381706237793,42.83940505981445,42.73776626586914,43.105247497558594,43.05832290649414,3802800.0,3337200.0,3926500.0,10614700.0,5357000.0,12.86400032043457,12.820500373840332,12.894499778747559,13.090999603271484,13.286999702453613,54778000.0,74770000.0,54404000.0,97318000.0,104534000.0
35.91556167602539,35.598960876464844,36.165897369384766,36.22479248046875,36.45304489135742,36.82853317260742,23535900.0,19385300.0,24411500.0,28011400.0,60880800.0,77.16729736328125,77.17371368408203,76.60299682617188,76.3913803100586,76.74404907226562,6168500.0,5945300.0,5244200.0,4828700.0,10215600.0,48.110435485839844,48.541908264160156,47.884857177734375,48.20403289794922,48.612117767333984,5505000.0,4552000.0,6309000.0,5626000.0,11598000.0,36.5101318359375,36.86412048339844,36.09365463256836,36.57258605957031,36.683658599853516,14883200.0,16070400.0,17652400.0,15162800.0,17599600.0,2.4006669521331787,2.396667003631592,2.3386669158935547,2.3433330059051514,2.3526670932769775,17194500.0,21345000.0,16477500.0,19741500.0,49194000.0,43.066165924072266,43.2381706237793,42.83940505981445,42.73776626586914,43.105247497558594,2702500.0,3802800.0,3337200.0,3926500.0,10614700.0,12.669500350952148,12.86400032043457,12.820500373840332,12.894499778747559,13.090999603271484,56128000.0,54778000.0,74770000.0,54404000.0,97318000.0
35.72414779663086,35.91556167602539,35.598960876464844,36.165897369384766,36.22479248046875,36.45304489135742,22791500.0,23535900.0,19385300.0,24411500.0,28011400.0,77.7059326171875,77.16729736328125,77.17371368408203,76.60299682617188,76.3913803100586,5190700.0,6168500.0,5945300.0,5244200.0,4828700.0,48.437095642089844,48.110435485839844,48.541908264160156,47.884857177734375,48.20403289794922,5052000.0,5505000.0,4552000.0,6309000.0,5626000.0,37.03996276855469,36.5101318359375,36.86412048339844,36.09365463256836,36.57258605957031,18790400.0,14883200.0,16070400.0,17652400.0,15162800.0,2.441333055496216,2.4006669521331787,2.396667003631592,2.3386669158935547,2.3433330059051514,6603000.0,17194500.0,21345000.0,16477500.0,19741500.0,43.449275970458984,43.066165924072266,43.2381706237793,42.83940505981445,42.73776626586914,2811100.0,2702500.0,3802800.0,3337200.0,3926500.0,12.887499809265137,12.669500350952148,12.86400032043457,12.820500373840332,12.894499778747559,62492000.0,56128000.0,54778000.0,74770000.0,54404000.0
35.81247329711914,35.72414779663086,35.91556167602539,35.598960876464844,36.165897369384766,36.22479248046875,23581400.0,22791500.0,23535900.0,19385300.0,24411500.0,77.06471252441406,77.7059326171875,77.16729736328125,77.17371368408203,76.60299682617188,6345300.0,5190700.0,6168500.0,5945300.0,5244200.0,48.67015838623047,48.437095642089844,48.110435485839844,48.541908264160156,47.884857177734375,5420000.0,5052000.0,5505000.0,4552000.0,6309000.0,37.94462203979492,37.03996276855469,36.5101318359375,36.86412048339844,36.09365463256836,19336800.0,18790400.0,14883200.0,16070400.0,17652400.0,2.502000093460083,2.441333055496216,2.4006669521331787,2.396667003631592,2.3386669158935547,35682000.0,6603000.0,17194500.0,21345000.0,16477500.0,43.488372802734375,43.449275970458984,43.066165924072266,43.2381706237793,42.83940505981445,4675200.0,2811100.0,2702500.0,3802800.0,3337200.0,12.800999641418457,12.887499809265137,12.669500350952148,12.86400032043457,12.820500373840332,50278000.0,62492000.0,56128000.0,54778000.0,74770000.0
35.17192459106445,35.81247329711914,35.72414779663086,35.91556167602539,35.598960876464844,36.165897369384766,16417500.0,23581400.0,22791500.0,23535900.0,19385300.0,77.57770538330078,77.06471252441406,77.7059326171875,77.16729736328125,77.17371368408203,4256400.0,6345300.0,5190700.0,6168500.0,5945300.0,50.119056701660156,48.67015838623047,48.437095642089844,48.110435485839844,48.541908264160156,9106000.0,5420000.0,5052000.0,5505000.0,4552000.0,38.745147705078125,37.94462203979492,37.03996276855469,36.5101318359375,36.86412048339844,17264800.0,19336800.0,18790400.0,14883200.0,16070400.0,2.5239999294281006,2.502000093460083,2.441333055496216,2.4006669521331787,2.396667003631592,27123000.0,35682000.0,6603000.0,17194500.0,21345000.0,44.012237548828125,43.488372802734375,43.449275970458984,43.066165924072266,43.2381706237793,5107900.0,4675200.0,2811100.0,2702500.0,3802800.0,13.01550006866455,12.800999641418457,12.887499809265137,12.669500350952148,12.86400032043457,48420000.0,50278000.0,62492000.0,56128000.0,54778000.0
34.943687438964844,35.17192459106445,35.81247329711914,35.72414779663086,35.91556167602539,35.598960876464844,26530100.0,16417500.0,23581400.0,22791500.0,23535900.0,77.07110595703125,77.57770538330078,77.06471252441406,77.7059326171875,77.16729736328125,4329600.0,4256400.0,6345300.0,5190700.0,6168500.0,50.35866928100586,50.119056701660156,48.67015838623047,48.437095642089844,48.110435485839844,6483000.0,9106000.0,5420000.0,5052000.0,5505000.0,39.02280807495117,38.745147705078125,37.94462203979492,37.03996276855469,36.5101318359375,13371200.0,17264800.0,19336800.0,18790400.0,14883200.0,2.5439999103546143,2.5239999294281006,2.502000093460083,2.441333055496216,2.4006669521331787,19444500.0,27123000.0,35682000.0,6603000.0,17194500.0,44.07478332519531,44.012237548828125,43.488372802734375,43.449275970458984,43.066165924072266,3417800.0,5107900.0,4675200.0,2811100.0,2702500.0,13.265000343322754,13.01550006866455,12.800999641418457,12.887499809265137,12.669500350952148,57498000.0,48420000.0,50278000.0,62492000.0,56128000.0
