ABBV,ABBV_1_day_ago,ABBV_2_day_ago,ABBV_3_day_ago,ABBV_4_day_ago,ABBV_5_day_ago,ABBV_vol_1_day_ago,ABBV_vol_2_day_ago,ABBV_vol_3_day_ago,ABBV_vol_4_day_ago,ABBV_vol_5_day_ago,JNJ_1_day_ago,JNJ_2_day_ago,JNJ_3_day_ago,JNJ_4_day_ago,JNJ_5_day_ago,JNJ_vol_1_day_ago,JNJ_vol_2_day_ago,JNJ_vol_3_day_ago,JNJ_vol_4_day_ago,JNJ_vol_5_day_ago,MRK_1_day_ago,MRK_2_day_ago,MRK_3_day_ago,MRK_4_day_ago,MRK_5_day_ago,MRK_vol_1_day_ago,MRK_vol_2_day_ago,MRK_vol_3_day_ago,MRK_vol_4_day_ago,MRK_vol_5_day_ago,LLY_1_day_ago,LLY_2_day_ago,LLY_3_day_ago,LLY_4_day_ago,LLY_5_day_ago,LLY_vol_1_day_ago,LLY_vol_2_day_ago,LLY_vol_3_day_ago,LLY_vol_4_day_ago,LLY_vol_5_day_ago,TSLA_1_day_ago,TSLA_2_day_ago,TSLA_3_day_ago,TSLA_4_day_ago,TSLA_5_day_ago,TSLA_vol_1_day_ago,TSLA_vol_2_day_ago,TSLA_vol_3_day_ago,TSLA_vol_4_day_ago,TSLA_vol_5_day_ago,META_1_day_ago,META_2_day_ago,META_3_day_ago,META_4_day_ago,META_5_day_ago,META_vol_1_day_ago,META_vol_2_day_ago,META_vol_3_day_ago,META_vol_4_day_ago,META_vol_5_day_ago,NVDA_1_day_ago,NVDA_2_day_ago,NVDA_3_day_ago,NVDA_4_day_ago,NVDA_5_day_ago,NVDA_vol_1_day_ago,NVDA_vol_2_day_ago,NVDA_vol_3_day_ago,NVDA_vol_4_day_ago,NVDA_vol_5_day_ago
24.10368537902832,23.892534255981445,23.988506317138672,24.14847183227539,24.00130844116211,24.468412399291992,4114500.0,4442500.0,5489500.0,6650400.0,5420800.0,58.26558303833008,57.93769073486328,57.669410705566406,57.870609283447266,57.52783203125,8554100.0,7996500.0,8535200.0,9399400.0,12628000.0,29.042699813842773,29.245466232299805,29.5225772857666,29.231943130493164,29.292776107788086,30678418.0,14392813.0,19301121.0,15843769.0,14839890.0,43.12870407104492,43.277252197265625,43.066165924072266,43.42581558227539,42.81594467163086,4824800.0,3602300.0,6787700.0,4866800.0,4424200.0,2.564666986465454,2.5486669540405273,2.512666940689087,2.4433329105377197,2.371999979019165,13681500.0,17374500.0,17250000.0,31305000.0,26365500.0,27.959999084472656,28.579999923706055,27.450000762939453,27.520000457763672,27.719999313354492,44198900.0,74540200.0,33532600.0,40622200.0,32400700.0,2.9772136211395264,2.9632790088653564,2.9702465534210205,2.972568988800049,2.940056085586548,24646400.0,31482400.0,34292800.0,36616800.0,35368000.0
23.783748626708984,24.10368537902832,23.892534255981445,23.988506317138672,24.14847183227539,24.00130844116211,4614400.0,4114500.0,4442500.0,5489500.0,6650400.0,58.45185470581055,58.26558303833008,57.93769073486328,57.669410705566406,57.870609283447266,8807600.0,8554100.0,7996500.0,8535200.0,9399400.0,29.509061813354492,29.042699813842773,29.245466232299805,29.5225772857666,29.231943130493164,40492729.0,30678418.0,14392813.0,19301121.0,15843769.0,43.05832290649414,43.12870407104492,43.277252197265625,43.066165924072266,43.42581558227539,4766200.0,4824800.0,3602300.0,6787700.0,4866800.0,2.6066670417785645,2.564666986465454,2.5486669540405273,2.512666940689087,2.4433329105377197,23692500.0,13681500.0,17374500.0,17250000.0,31305000.0,28.139999389648438,27.959999084472656,28.579999923706055,27.450000762939453,27.520000457763672,35642100.0,44198900.0,74540200.0,33532600.0,40622200.0,2.949345588684082,2.9772136211395264,2.9632790088653564,2.9702465534210205,2.972568988800049,29974800.0,24646400.0,31482400.0,34292800.0,36616800.0
23.783748626708984,23.783748626708984,24.10368537902832,23.892534255981445,23.988506317138672,24.14847183227539,6523900.0,4614400.0,4114500.0,4442500.0,5489500.0,58.541263580322266,58.45185470581055,58.26558303833008,57.93769073486328,57.669410705566406,8790500.0,8807600.0,8554100.0,7996500.0,8535200.0,30.441783905029297,29.509061813354492,29.042699813842773,29.245466232299805,29.5225772857666,58695860.0,40492729.0,30678418.0,14392813.0,19301121.0,43.066165924072266,43.05832290649414,43.12870407104492,43.277252197265625,43.066165924072266,3870600.0,4766200.0,4824800.0,3602300.0,6787700.0,2.6080000400543213,2.6066670417785645,2.564666986465454,2.5486669540405273,2.512666940689087,19126500.0,23692500.0,13681500.0,17374500.0,17250000.0,27.829999923706055,28.139999389648438,27.959999084472656,28.579999923706055,27.450000762939453,27569600.0,35642100.0,44198900.0,74540200.0,33532600.0,2.958635091781616,2.949345588684082,2.9772136211395264,2.9632790088653564,2.9702465534210205,31085600.0,29974800.0,24646400.0,31482400.0,34292800.0
24.033300399780273,23.783748626708984,23.783748626708984,24.10368537902832,23.892534255981445,23.988506317138672,3710600.0,6523900.0,4614400.0,4114500.0,4442500.0,58.53382873535156,58.541263580322266,58.45185470581055,58.26558303833008,57.93769073486328,7983400.0,8790500.0,8807600.0,8554100.0,7996500.0,30.428125381469727,30.441783905029297,29.509061813354492,29.042699813842773,29.245466232299805,18781418.0,58695860.0,40492729.0,30678418.0,14392813.0,43.05051040649414,43.066165924072266,43.05832290649414,43.12870407104492,43.277252197265625,3623700.0,3870600.0,4766200.0,4824800.0,3602300.0,2.5986669063568115,2.6080000400543213,2.6066670417785645,2.564666986465454,2.5486669540405273,12330000.0,19126500.0,23692500.0,13681500.0,17374500.0,27.079999923706055,27.829999923706055,28.139999389648438,27.959999084472656,28.579999923706055,39619500.0,27569600.0,35642100.0,44198900.0,74540200.0,2.958635091781616,2.958635091781616,2.949345588684082,2.9772136211395264,2.9632790088653564,48584000.0,31085600.0,29974800.0,24646400.0,31482400.0
24.634775161743164,24.033300399780273,23.783748626708984,23.783748626708984,24.10368537902832,23.892534255981445,9859700.0,3710600.0,6523900.0,4614400.0,4114500.0,58.94367218017578,58.53382873535156,58.541263580322266,58.45185470581055,58.26558303833008,10130400.0,7983400.0,8790500.0,8807600.0,8554100.0,30.20975685119629,30.428125381469727,30.441783905029297,29.509061813354492,29.042699813842773,27136283.0,18781418.0,58695860.0,40492729.0,30678418.0,43.05832290649414,43.05051040649414,43.066165924072266,43.05832290649414,43.12870407104492,5357000.0,3623700.0,3870600.0,4766200.0,4824800.0,2.456666946411133,2.5986669063568115,2.6080000400543213,2.6066670417785645,2.564666986465454,30315000.0,12330000.0,19126500.0,23692500.0,13681500.0,27.040000915527344,27.079999923706055,27.829999923706055,28.139999389648438,27.959999084472656,27646400.0,39619500.0,27569600.0,35642100.0,44198900.0,2.9609575271606445,2.958635091781616,2.958635091781616,2.949345588684082,2.9772136211395264,38330400.0,48584000.0,31085600.0,29974800.0,24646400.0
24.4172306060791,24.634775161743164,24.033300399780273,23.783748626708984,23.783748626708984,24.10368537902832,12208300.0,9859700.0,3710600.0,6523900.0,4614400.0,59.010746002197266,58.94367218017578,58.53382873535156,58.541263580322266,58.45185470581055,18296500.0,10130400.0,7983400.0,8790500.0,8807600.0,30.086923599243164,30.20975685119629,30.428125381469727,30.441783905029297,29.509061813354492,25499831.0,27136283.0,18781418.0,58695860.0,40492729.0,43.105247497558594,43.05832290649414,43.05051040649414,43.066165924072266,43.05832290649414,10614700.0,5357000.0,3623700.0,3870600.0,4766200.0,2.3526670932769775,2.456666946411133,2.5986669063568115,2.6080000400543213,2.6066670417785645,49194000.0,30315000.0,12330000.0,19126500.0,23692500.0,26.649999618530273,27.040000915527344,27.079999923706055,27.829999923706055,28.139999389648438,31597400.0,27646400.0,39619500.0,27569600.0,35642100.0,2.935410976409912,2.9609575271606445,2.958635091781616,2.958635091781616,2.949345588684082,35577600.0,38330400.0,48584000.0,31085600.0,29974800.0
24.54519271850586,24.4172306060791,24.634775161743164,24.033300399780273,23.783748626708984,23.783748626708984,5178700.0,12208300.0,9859700.0,3710600.0,6523900.0,58.72760009765625,59.010746002197266,58.94367218017578,58.53382873535156,58.541263580322266,8005400.0,18296500.0,10130400.0,7983400.0,8790500.0,29.77301788330078,30.086923599243164,30.20975685119629,30.428125381469727,30.441783905029297,12699350.0,25499831.0,27136283.0,18781418.0,58695860.0,42.73776626586914,43.105247497558594,43.05832290649414,43.05051040649414,43.066165924072266,3926500.0,10614700.0,5357000.0,3623700.0,3870600.0,2.3433330059051514,2.3526670932769775,2.456666946411133,2.5986669063568115,2.6080000400543213,19741500.0,49194000.0,30315000.0,12330000.0,19126500.0,26.489999771118164,26.649999618530273,27.040000915527344,27.079999923706055,27.829999923706055,26653700.0,31597400.0,27646400.0,39619500.0,27569600.0,2.91451096534729,2.935410976409912,2.9609575271606445,2.958635091781616,2.958635091781616,29831200.0,35577600.0,38330400.0,48584000.0,31085600.0
24.993104934692383,24.54519271850586,24.4172306060791,24.634775161743164,24.033300399780273,23.783748626708984,5108400.0,5178700.0,12208300.0,9859700.0,3710600.0,58.76484298706055,58.72760009765625,59.010746002197266,58.94367218017578,58.53382873535156,7095800.0,8005400.0,18296500.0,10130400.0,7983400.0,29.82079315185547,29.77301788330078,30.086923599243164,30.20975685119629,30.428125381469727,16248297.0,12699350.0,25499831.0,27136283.0,18781418.0,42.83940505981445,42.73776626586914,43.105247497558594,43.05832290649414,43.05051040649414,3337200.0,3926500.0,10614700.0,5357000.0,3623700.0,2.3386669158935547,2.3433330059051514,2.3526670932769775,2.456666946411133,2.5986669063568115,16477500.0,19741500.0,49194000.0,30315000.0,12330000.0,26.549999237060547,26.489999771118164,26.649999618530273,27.040000915527344,27.079999923706055,25254200.0,26653700.0,31597400.0,27646400.0,39619500.0,2.895932912826538,2.91451096534729,2.935410976409912,2.9609575271606445,2.958635091781616,35548000.0,29831200.0,35577600.0,38330400.0,48584000.0
24.628374099731445,24.993104934692383,24.54519271850586,24.4172306060791,24.634775161743164,24.033300399780273,7072900.0,5108400.0,5178700.0,12208300.0,9859700.0,59.204505920410156,58.76484298706055,58.72760009765625,59.010746002197266,58.94367218017578,8000800.0,7095800.0,8005400.0,18296500.0,10130400.0,30.107397079467773,29.82079315185547,29.77301788330078,30.086923599243164,30.20975685119629,15693066.0,16248297.0,12699350.0,25499831.0,27136283.0,43.2381706237793,42.83940505981445,42.73776626586914,43.105247497558594,43.05832290649414,3802800.0,3337200.0,3926500.0,10614700.0,5357000.0,2.396667003631592,2.3386669158935547,2.3433330059051514,2.3526670932769775,2.456666946411133,21345000.0,16477500.0,19741500.0,49194000.0,30315000.0,25.860000610351562,26.549999237060547,26.489999771118164,26.649999618530273,27.040000915527344,44006500.0,25254200.0,26653700.0,31597400.0,27646400.0,2.930767774581909,2.895932912826538,2.91451096534729,2.935410976409912,2.9609575271606445,34058800.0,35548000.0,29831200.0,35577600.0,38330400.0
24.935508728027344,24.628374099731445,24.993104934692383,24.54519271850586,24.4172306060791,24.634775161743164,4736100.0,7072900.0,5108400.0,5178700.0,12208300.0,58.876609802246094,59.204505920410156,58.76484298706055,58.72760009765625,59.010746002197266,8436300.0,8000800.0,7095800.0,8005400.0,18296500.0,29.88219451904297,30.107397079467773,29.82079315185547,29.77301788330078,30.086923599243164,12476021.0,15693066.0,16248297.0,12699350.0,25499831.0,43.066165924072266,43.2381706237793,42.83940505981445,42.73776626586914,43.105247497558594,2702500.0,3802800.0,3337200.0,3926500.0,10614700.0,2.4006669521331787,2.396667003631592,2.3386669158935547,2.3433330059051514,2.3526670932769775,17194500.0,21345000.0,16477500.0,19741500.0,49194000.0,25.739999771118164,25.860000610351562,26.549999237060547,26.489999771118164,26.649999618530273,24336100.0,44006500.0,25254200.0,26653700.0,31597400.0,2.8843204975128174,2.930767774581909,2.895932912826538,2.91451096534729,2.935410976409912,33903200.0,34058800.0,35548000.0,29831200.0,35577600.0
25.159460067749023,24.935508728027344,24.628374099731445,24.993104934692383,24.54519271850586,24.4172306060791,3323400.0,4736100.0,7072900.0,5108400.0,5178700.0,59.42058563232422,58.876609802246094,59.204505920410156,58.76484298706055,58.72760009765625,6873100.0,8436300.0,8000800.0,7095800.0,8005400.0,29.957277297973633,29.88219451904297,30.107397079467773,29.82079315185547,29.77301788330078,10463232.0,12476021.0,15693066.0,16248297.0,12699350.0,43.449275970458984,43.066165924072266,43.2381706237793,42.83940505981445,42.73776626586914,2811100.0,2702500.0,3802800.0,3337200.0,3926500.0,2.441333055496216,2.4006669521331787,2.396667003631592,2.3386669158935547,2.3433330059051514,6603000.0,17194500.0,21345000.0,16477500.0,19741500.0,25.729999542236328,25.739999771118164,25.860000610351562,26.549999237060547,26.489999771118164,18456300.0,24336100.0,44006500.0,25254200.0,26653700.0,2.898254632949829,2.8843204975128174,2.930767774581909,2.895932912826538,2.91451096534729,23247600.0,33903200.0,34058800.0,35548000.0,29831200.0
25.72894287109375,25.159460067749023,24.935508728027344,24.628374099731445,24.993104934692383,24.54519271850586,6065000.0,3323400.0,4736100.0,7072900.0,5108400.0,59.37588882446289,59.42058563232422,58.876609802246094,59.204505920410156,58.76484298706055,9616600.0,6873100.0,8436300.0,8000800.0,7095800.0,29.813962936401367,29.957277297973633,29.88219451904297,30.107397079467773,29.82079315185547,13746721.0,10463232.0,12476021.0,15693066.0,16248297.0,43.488372802734375,43.449275970458984,43.066165924072266,43.2381706237793,42.83940505981445,4675200.0,2811100.0,2702500.0,3802800.0,3337200.0,2.502000093460083,2.441333055496216,2.4006669521331787,2.396667003631592,2.3386669158935547,35682000.0,6603000.0,17194500.0,21345000.0,16477500.0,25.1299991607666,25.729999542236328,25.739999771118164,25.860000610351562,26.549999237060547,39199000.0,18456300.0,24336100.0,44006500.0,25254200.0,2.881998300552368,2.898254632949829,2.8843204975128174,2.930767774581909,2.895932912826538,36207600.0,23247600.0,33903200.0,34058800.0,35548000.0
25.690553665161133,25.72894287109375,25.159460067749023,24.935508728027344,24.628374099731445,24.993104934692383,7249500.0,6065000.0,3323400.0,4736100.0,7072900.0,60.247737884521484,59.37588882446289,59.42058563232422,58.876609802246094,59.204505920410156,12682900.0,9616600.0,6873100.0,8436300.0,8000800.0,30.291650772094727,29.813962936401367,29.957277297973633,29.88219451904297,30.107397079467773,12694110.0,13746721.0,10463232.0,12476021.0,15693066.0,44.012237548828125,43.488372802734375,43.449275970458984,43.066165924072266,43.2381706237793,5107900.0,4675200.0,2811100.0,2702500.0,3802800.0,2.5239999294281006,2.502000093460083,2.441333055496216,2.4006669521331787,2.396667003631592,27123000.0,35682000.0,6603000.0,17194500.0,21345000.0,25.209999084472656,25.1299991607666,25.729999542236328,25.739999771118164,25.860000610351562,26957200.0,39199000.0,18456300.0,24336100.0,44006500.0,2.9028992652893066,2.881998300552368,2.898254632949829,2.8843204975128174,2.930767774581909,23254000.0,36207600.0,23247600.0,33903200.0,34058800.0
26.093666076660156,25.690553665161133,25.72894287109375,25.159460067749023,24.935508728027344,24.628374099731445,4274800.0,7249500.0,6065000.0,3323400.0,4736100.0,60.560699462890625,60.247737884521484,59.37588882446289,59.42058563232422,58.876609802246094,10703400.0,12682900.0,9616600.0,6873100.0,8436300.0,30.093748092651367,30.291650772094727,29.813962936401367,29.957277297973633,29.88219451904297,11497503.0,12694110.0,13746721.0,10463232.0,12476021.0,44.07478332519531,44.012237548828125,43.488372802734375,43.449275970458984,43.066165924072266,3417800.0,5107900.0,4675200.0,2811100.0,2702500.0,2.5439999103546143,2.5239999294281006,2.502000093460083,2.441333055496216,2.4006669521331787,19444500.0,27123000.0,35682000.0,6603000.0,17194500.0,26.09000015258789,25.209999084472656,25.1299991607666,25.729999542236328,25.739999771118164,52297400.0,26957200.0,39199000.0,18456300.0,24336100.0,2.9377336502075195,2.9028992652893066,2.881998300552368,2.898254632949829,2.8843204975128174,25494400.0,23254000.0,36207600.0,23247600.0,33903200.0
