COST,COST_1_day_ago,COST_2_day_ago,COST_3_day_ago,COST_4_day_ago,COST_5_day_ago,COST_vol_1_day_ago,COST_vol_2_day_ago,COST_vol_3_day_ago,COST_vol_4_day_ago,COST_vol_5_day_ago,HD_1_day_ago,HD_2_day_ago,HD_3_day_ago,HD_4_day_ago,HD_5_day_ago,HD_vol_1_day_ago,HD_vol_2_day_ago,HD_vol_3_day_ago,HD_vol_4_day_ago,HD_vol_5_day_ago,PEP_1_day_ago,PEP_2_day_ago,PEP_3_day_ago,PEP_4_day_ago,PEP_5_day_ago,PEP_vol_1_day_ago,PEP_vol_2_day_ago,PEP_vol_3_day_ago,PEP_vol_4_day_ago,PEP_vol_5_day_ago,MSFT_1_day_ago,MSFT_2_day_ago,MSFT_3_day_ago,MSFT_4_day_ago,MSFT_5_day_ago,MSFT_vol_1_day_ago,MSFT_vol_2_day_ago,MSFT_vol_3_day_ago,MSFT_vol_4_day_ago,MSFT_vol_5_day_ago,XOM_1_day_ago,XOM_2_day_ago,XOM_3_day_ago,XOM_4_day_ago,XOM_5_day_ago,XOM_vol_1_day_ago,XOM_vol_2_day_ago,XOM_vol_3_day_ago,XOM_vol_4_day_ago,XOM_vol_5_day_ago,CVX_1_day_ago,CVX_2_day_ago,CVX_3_day_ago,CVX_4_day_ago,CVX_5_day_ago,CVX_vol_1_day_ago,CVX_vol_2_day_ago,CVX_vol_3_day_ago,CVX_vol_4_day_ago,CVX_vol_5_day_ago,TSLA_1_day_ago,TSLA_2_day_ago,TSLA_3_day_ago,TSLA_4_day_ago,TSLA_5_day_ago,TSLA_vol_1_day_ago,TSLA_vol_2_day_ago,TSLA_vol_3_day_ago,TSLA_vol_4_day_ago,TSLA_vol_5_day_ago
81.76534271240234,82.24427795410156,81.39022064208984,81.86113739013672,82.33204650878906,82.5555419921875,1549200.0,2603300.0,1254400.0,1611700.0,1942000.0,55.51527786254883,54.644081115722656,54.82297134399414,54.81520080566406,54.675209045410156,6470300.0,4998300.0,5276600.0,8323800.0,8375900.0,56.707183837890625,56.663089752197266,56.413352966308594,56.48679733276367,56.26642990112305,4297000.0,4461600.0,3940800.0,7424800.0,5558800.0,23.031986236572266,23.14714241027832,23.10601234436035,23.319881439208984,23.155372619628906,37667800.0,29196700.0,51448500.0,41432200.0,38157500.0,56.16822052001953,56.00409698486328,56.54070281982422,56.57228088378906,56.15560531616211,11896300.0,12905300.0,13234400.0,13072600.0,10994000.0,76.03228759765625,76.02588653564453,75.9681625366211,75.62187957763672,75.33972930908203,4992000.0,4378700.0,5362200.0,6356000.0,5046700.0,2.564666986465454,2.5486669540405273,2.512666940689087,2.4433329105377197,2.371999979019165,13681500.0,17374500.0,17250000.0,31305000.0,26365500.0
82.81098175048828,81.76534271240234,82.24427795410156,81.39022064208984,81.86113739013672,82.33204650878906,2120800.0,1549200.0,2603300.0,1254400.0,1611700.0,55.476375579833984,55.51527786254883,54.644081115722656,54.82297134399414,54.81520080566406,4902500.0,6470300.0,4998300.0,5276600.0,8323800.0,56.45009994506836,56.707183837890625,56.663089752197266,56.413352966308594,56.48679733276367,4023100.0,4297000.0,4461600.0,3940800.0,7424800.0,22.925045013427734,23.031986236572266,23.14714241027832,23.10601234436035,23.319881439208984,36627500.0,37667800.0,29196700.0,51448500.0,41432200.0,56.28819274902344,56.16822052001953,56.00409698486328,56.54070281982422,56.57228088378906,12454800.0,11896300.0,12905300.0,13234400.0,13072600.0,76.13489532470703,76.03228759765625,76.02588653564453,75.9681625366211,75.62187957763672,4528400.0,4992000.0,4378700.0,5362200.0,6356000.0,2.6066670417785645,2.564666986465454,2.5486669540405273,2.512666940689087,2.4433329105377197,23692500.0,13681500.0,17374500.0,17250000.0,31305000.0
82.5475845336914,82.81098175048828,81.76534271240234,82.24427795410156,81.39022064208984,81.86113739013672,3795000.0,2120800.0,1549200.0,2603300.0,1254400.0,55.33559799194336,55.476375579833984,55.51527786254883,54.644081115722656,54.82297134399414,4450400.0,4902500.0,6470300.0,4998300.0,5276600.0,56.479461669921875,56.45009994506836,56.707183837890625,56.663089752197266,56.413352966308594,4608300.0,4023100.0,4297000.0,4461600.0,3940800.0,22.95795249938965,22.925045013427734,23.031986236572266,23.14714241027832,23.10601234436035,39255200.0,36627500.0,37667800.0,29196700.0,51448500.0,56.28819274902344,56.28819274902344,56.16822052001953,56.00409698486328,56.54070281982422,11470000.0,12454800.0,11896300.0,12905300.0,13234400.0,75.82709503173828,76.13489532470703,76.03228759765625,76.02588653564453,75.9681625366211,4625000.0,4528400.0,4992000.0,4378700.0,5362200.0,2.6080000400543213,2.6066670417785645,2.564666986465454,2.5486669540405273,2.512666940689087,19126500.0,23692500.0,13681500.0,17374500.0,17250000.0
82.14049530029297,82.5475845336914,82.81098175048828,81.76534271240234,82.24427795410156,81.39022064208984,2459100.0,3795000.0,2120800.0,1549200.0,2603300.0,55.34341812133789,55.33559799194336,55.476375579833984,55.51527786254883,54.644081115722656,5826700.0,4450400.0,4902500.0,6470300.0,4998300.0,56.52353286743164,56.479461669921875,56.45009994506836,56.707183837890625,56.663089752197266,3544000.0,4608300.0,4023100.0,4297000.0,4461600.0,22.966182708740234,22.95795249938965,22.925045013427734,23.031986236572266,23.14714241027832,29093400.0,39255200.0,36627500.0,37667800.0,29196700.0,56.351341247558594,56.28819274902344,56.28819274902344,56.16822052001953,56.00409698486328,10539900.0,11470000.0,12454800.0,11896300.0,12905300.0,75.89762878417969,75.82709503173828,76.13489532470703,76.03228759765625,76.02588653564453,5393300.0,4625000.0,4528400.0,4992000.0,4378700.0,2.5986669063568115,2.6080000400543213,2.6066670417785645,2.564666986465454,2.5486669540405273,12330000.0,19126500.0,23692500.0,13681500.0,17374500.0
81.21460723876953,82.14049530029297,82.5475845336914,82.81098175048828,81.76534271240234,82.24427795410156,2316700.0,2459100.0,3795000.0,2120800.0,1549200.0,54.936710357666016,55.34341812133789,55.33559799194336,55.476375579833984,55.51527786254883,6308900.0,5826700.0,4450400.0,4902500.0,6470300.0,56.6998405456543,56.52353286743164,56.479461669921875,56.45009994506836,56.707183837890625,4149900.0,3544000.0,4608300.0,4023100.0,4297000.0,23.14714241027832,22.966182708740234,22.95795249938965,22.925045013427734,23.031986236572266,55914800.0,29093400.0,39255200.0,36627500.0,37667800.0,56.71116638183594,56.351341247558594,56.28819274902344,56.28819274902344,56.16822052001953,13775500.0,10539900.0,11470000.0,12454800.0,11896300.0,76.94927978515625,75.89762878417969,75.82709503173828,76.13489532470703,76.03228759765625,7476700.0,5393300.0,4625000.0,4528400.0,4992000.0,2.456666946411133,2.5986669063568115,2.6080000400543213,2.6066670417785645,2.564666986465454,30315000.0,12330000.0,19126500.0,23692500.0,13681500.0
81.15875244140625,81.21460723876953,82.14049530029297,82.5475845336914,82.81098175048828,81.76534271240234,4001800.0,2316700.0,2459100.0,3795000.0,2120800.0,54.005977630615234,54.936710357666016,55.34341812133789,55.33559799194336,55.476375579833984,11275100.0,6308900.0,5826700.0,4450400.0,4902500.0,56.58964538574219,56.6998405456543,56.52353286743164,56.479461669921875,56.45009994506836,6650900.0,4149900.0,3544000.0,4608300.0,4023100.0,23.06488800048828,23.14714241027832,22.966182708740234,22.95795249938965,22.925045013427734,92710300.0,55914800.0,29093400.0,39255200.0,36627500.0,56.420780181884766,56.71116638183594,56.351341247558594,56.28819274902344,56.28819274902344,29240100.0,13775500.0,10539900.0,11470000.0,12454800.0,76.74404907226562,76.94927978515625,75.89762878417969,75.82709503173828,76.13489532470703,10215600.0,7476700.0,5393300.0,4625000.0,4528400.0,2.3526670932769775,2.456666946411133,2.5986669063568115,2.6080000400543213,2.6066670417785645,49194000.0,30315000.0,12330000.0,19126500.0,23692500.0
81.50994110107422,81.15875244140625,81.21460723876953,82.14049530029297,82.5475845336914,82.81098175048828,2138000.0,4001800.0,2316700.0,2459100.0,3795000.0,54.2406120300293,54.005977630615234,54.936710357666016,55.34341812133789,55.33559799194336,6011200.0,11275100.0,6308900.0,5826700.0,4450400.0,56.325218200683594,56.58964538574219,56.6998405456543,56.52353286743164,56.479461669921875,4176900.0,6650900.0,4149900.0,3544000.0,4608300.0,23.11423683166504,23.06488800048828,23.14714241027832,22.966182708740234,22.95795249938965,44809400.0,92710300.0,55914800.0,29093400.0,39255200.0,56.04195022583008,56.420780181884766,56.71116638183594,56.351341247558594,56.28819274902344,11553700.0,29240100.0,13775500.0,10539900.0,11470000.0,76.3913803100586,76.74404907226562,76.94927978515625,75.89762878417969,75.82709503173828,4828700.0,10215600.0,7476700.0,5393300.0,4625000.0,2.3433330059051514,2.3526670932769775,2.456666946411133,2.5986669063568115,2.6080000400543213,19741500.0,49194000.0,30315000.0,12330000.0,19126500.0
82.27619171142578,81.50994110107422,81.15875244140625,81.21460723876953,82.14049530029297,82.5475845336914,2240300.0,2138000.0,4001800.0,2316700.0,2459100.0,53.80261993408203,54.2406120300293,54.005977630615234,54.936710357666016,55.34341812133789,7657600.0,6011200.0,11275100.0,6308900.0,5826700.0,56.31785202026367,56.325218200683594,56.58964538574219,56.6998405456543,56.52353286743164,5040200.0,4176900.0,6650900.0,4149900.0,3544000.0,23.18004608154297,23.11423683166504,23.06488800048828,23.14714241027832,22.966182708740234,51901600.0,44809400.0,92710300.0,55914800.0,29093400.0,55.92202377319336,56.04195022583008,56.420780181884766,56.71116638183594,56.351341247558594,11987900.0,11553700.0,29240100.0,13775500.0,10539900.0,76.60299682617188,76.3913803100586,76.74404907226562,76.94927978515625,75.89762878417969,5244200.0,4828700.0,10215600.0,7476700.0,5393300.0,2.3386669158935547,2.3433330059051514,2.3526670932769775,2.456666946411133,2.5986669063568115,16477500.0,19741500.0,49194000.0,30315000.0,12330000.0
82.62738800048828,82.27619171142578,81.50994110107422,81.15875244140625,81.21460723876953,82.14049530029297,2316400.0,2240300.0,2138000.0,4001800.0,2316700.0,53.873016357421875,53.80261993408203,54.2406120300293,54.005977630615234,54.936710357666016,6112000.0,7657600.0,6011200.0,11275100.0,6308900.0,56.060787200927734,56.31785202026367,56.325218200683594,56.58964538574219,56.6998405456543,7579800.0,5040200.0,4176900.0,6650900.0,4149900.0,23.295204162597656,23.18004608154297,23.11423683166504,23.06488800048828,23.14714241027832,35447800.0,51901600.0,44809400.0,92710300.0,55914800.0,55.95359420776367,55.92202377319336,56.04195022583008,56.420780181884766,56.71116638183594,11319000.0,11987900.0,11553700.0,29240100.0,13775500.0,77.17371368408203,76.60299682617188,76.3913803100586,76.74404907226562,76.94927978515625,5945300.0,5244200.0,4828700.0,10215600.0,7476700.0,2.396667003631592,2.3386669158935547,2.3433330059051514,2.3526670932769775,2.456666946411133,21345000.0,16477500.0,19741500.0,49194000.0,30315000.0
83.8965072631836,82.62738800048828,82.27619171142578,81.50994110107422,81.15875244140625,81.21460723876953,2216900.0,2316400.0,2240300.0,2138000.0,4001800.0,53.927764892578125,53.873016357421875,53.80261993408203,54.2406120300293,54.005977630615234,8045600.0,6112000.0,7657600.0,6011200.0,11275100.0,55.935909271240234,56.060787200927734,56.31785202026367,56.325218200683594,56.58964538574219,3998200.0,7579800.0,5040200.0,4176900.0,6650900.0,23.122472763061523,23.295204162597656,23.18004608154297,23.11423683166504,23.06488800048828,34233200.0,35447800.0,51901600.0,44809400.0,92710300.0,55.66317367553711,55.95359420776367,55.92202377319336,56.04195022583008,56.420780181884766,13447500.0,11319000.0,11987900.0,11553700.0,29240100.0,77.16729736328125,77.17371368408203,76.60299682617188,76.3913803100586,76.74404907226562,6168500.0,5945300.0,5244200.0,4828700.0,10215600.0,2.4006669521331787,2.396667003631592,2.3386669158935547,2.3433330059051514,2.3526670932769775,17194500.0,21345000.0,16477500.0,19741500.0,49194000.0
84.183837890625,83.8965072631836,82.62738800048828,82.27619171142578,81.50994110107422,81.15875244140625,2036100.0,2216900.0,2316400.0,2240300.0,2138000.0,54.404850006103516,53.927764892578125,53.873016357421875,53.80261993408203,54.2406120300293,5291800.0,8045600.0,6112000.0,7657600.0,6011200.0,57.76491928100586,55.935909271240234,56.060787200927734,56.31785202026367,56.325218200683594,14228500.0,3998200.0,7579800.0,5040200.0,4176900.0,23.237625122070312,23.122472763061523,23.295204162597656,23.18004608154297,23.11423683166504,28720900.0,34233200.0,35447800.0,51901600.0,44809400.0,56.37023162841797,55.66317367553711,55.95359420776367,55.92202377319336,56.04195022583008,10786600.0,13447500.0,11319000.0,11987900.0,11553700.0,77.7059326171875,77.16729736328125,77.17371368408203,76.60299682617188,76.3913803100586,5190700.0,6168500.0,5945300.0,5244200.0,4828700.0,2.441333055496216,2.4006669521331787,2.396667003631592,2.3386669158935547,2.3433330059051514,6603000.0,17194500.0,21345000.0,16477500.0,19741500.0
84.58292388916016,84.183837890625,83.8965072631836,82.62738800048828,82.27619171142578,81.50994110107422,2315300.0,2036100.0,2216900.0,2316400.0,2240300.0,54.33446502685547,54.404850006103516,53.927764892578125,53.873016357421875,53.80261993408203,7027100.0,5291800.0,8045600.0,6112000.0,7657600.0,57.16993713378906,57.76491928100586,55.935909271240234,56.060787200927734,56.31785202026367,6873800.0,14228500.0,3998200.0,7579800.0,5040200.0,23.163593292236328,23.237625122070312,23.122472763061523,23.295204162597656,23.18004608154297,44154000.0,28720900.0,34233200.0,35447800.0,51901600.0,56.19980239868164,56.37023162841797,55.66317367553711,55.95359420776367,55.92202377319336,12900800.0,10786600.0,13447500.0,11319000.0,11987900.0,77.06471252441406,77.7059326171875,77.16729736328125,77.17371368408203,76.60299682617188,6345300.0,5190700.0,6168500.0,5945300.0,5244200.0,2.502000093460083,2.441333055496216,2.4006669521331787,2.396667003631592,2.3386669158935547,35682000.0,6603000.0,17194500.0,21345000.0,16477500.0
85.11771392822266,84.58292388916016,84.183837890625,83.8965072631836,82.62738800048828,82.27619171142578,1452800.0,2315300.0,2036100.0,2216900.0,2316400.0,54.788089752197266,54.33446502685547,54.404850006103516,53.927764892578125,53.873016357421875,4661200.0,7027100.0,5291800.0,8045600.0,6112000.0,57.97059631347656,57.16993713378906,57.76491928100586,55.935909271240234,56.060787200927734,5183700.0,6873800.0,14228500.0,3998200.0,7579800.0,23.163593292236328,23.163593292236328,23.237625122070312,23.122472763061523,23.295204162597656,27824300.0,44154000.0,28720900.0,34233200.0,35447800.0,56.900543212890625,56.19980239868164,56.37023162841797,55.66317367553711,55.95359420776367,12329600.0,12900800.0,10786600.0,13447500.0,11319000.0,77.57770538330078,77.06471252441406,77.7059326171875,77.16729736328125,77.17371368408203,4256400.0,6345300.0,5190700.0,6168500.0,5945300.0,2.5239999294281006,2.502000093460083,2.441333055496216,2.4006669521331787,2.396667003631592,27123000.0,35682000.0,6603000.0,17194500.0,21345000.0
84.69468688964844,85.11771392822266,84.58292388916016,84.183837890625,83.8965072631836,82.62738800048828,1971500.0,1452800.0,2315300.0,2036100.0,2216900.0,54.475257873535156,54.788089752197266,54.33446502685547,54.404850006103516,53.927764892578125,4156300.0,4661200.0,7027100.0,5291800.0,8045600.0,57.50783157348633,57.97059631347656,57.16993713378906,57.76491928100586,55.935909271240234,3601600.0,5183700.0,6873800.0,14228500.0,3998200.0,23.336332321166992,23.163593292236328,23.163593292236328,23.237625122070312,23.122472763061523,36047400.0,27824300.0,44154000.0,28720900.0,34233200.0,57.184661865234375,56.900543212890625,56.19980239868164,56.37023162841797,55.66317367553711,12350800.0,12329600.0,12900800.0,10786600.0,13447500.0,77.07110595703125,77.57770538330078,77.06471252441406,77.7059326171875,77.16729736328125,4329600.0,4256400.0,6345300.0,5190700.0,6168500.0,2.5439999103546143,2.5239999294281006,2.502000093460083,2.441333055496216,2.4006669521331787,19444500.0,27123000.0,35682000.0,6603000.0,17194500.0
