AAPL,AAPL_1_day_ago,AAPL_2_day_ago,AAPL_3_day_ago,AAPL_4_day_ago,AAPL_5_day_ago,AAPL_vol_1_day_ago,AAPL_vol_2_day_ago,AAPL_vol_3_day_ago,AAPL_vol_4_day_ago,AAPL_vol_5_day_ago,MSFT_1_day_ago,MSFT_2_day_ago,MSFT_3_day_ago,MSFT_4_day_ago,MSFT_5_day_ago,MSFT_vol_1_day_ago,MSFT_vol_2_day_ago,MSFT_vol_3_day_ago,MSFT_vol_4_day_ago,MSFT_vol_5_day_ago,GOOG_1_day_ago,GOOG_2_day_ago,GOOG_3_day_ago,GOOG_4_day_ago,GOOG_5_day_ago,GOOG_vol_1_day_ago,GOOG_vol_2_day_ago,GOOG_vol_3_day_ago,GOOG_vol_4_day_ago,GOOG_vol_5_day_ago,AVGO_1_day_ago,AVGO_2_day_ago,AVGO_3_day_ago,AVGO_4_day_ago,AVGO_5_day_ago,AVGO_vol_1_day_ago,AVGO_vol_2_day_ago,AVGO_vol_3_day_ago,AVGO_vol_4_day_ago,AVGO_vol_5_day_ago,ABBV_1_day_ago,ABBV_2_day_ago,ABBV_3_day_ago,ABBV_4_day_ago,ABBV_5_day_ago,ABBV_vol_1_day_ago,ABBV_vol_2_day_ago,ABBV_vol_3_day_ago,ABBV_vol_4_day_ago,ABBV_vol_5_day_ago,MRK_1_day_ago,MRK_2_day_ago,MRK_3_day_ago,MRK_4_day_ago,MRK_5_day_ago,MRK_vol_1_day_ago,MRK_vol_2_day_ago,MRK_vol_3_day_ago,MRK_vol_4_day_ago,MRK_vol_5_day_ago,LLY_1_day_ago,LLY_2_day_ago,LLY_3_day_ago,LLY_4_day_ago,LLY_5_day_ago,LLY_vol_1_day_ago,LLY_vol_2_day_ago,LLY_vol_3_day_ago,LLY_vol_4_day_ago,LLY_vol_5_day_ago
13.43471908569336,13.246028900146484,13.21104907989502,13.06009578704834,13.228231430053711,12.887965202331543,391482000.0,468473600.0,460250000.0,638433600.0,582755600.0,23.031986236572266,23.14714241027832,23.10601234436035,23.319881439208984,23.155372619628906,37667800.0,29196700.0,51448500.0,41432200.0,38157500.0,20.710372924804688,20.737272262573242,20.706886291503906,20.88671112060547,20.46080780029297,116912581.0,82415761.0,115350748.0,162370331.0,111440145.0,26.246084213256836,26.022836685180664,25.829360961914062,25.54657745361328,24.95870590209961,1968800.0,3073800.0,2461000.0,3051000.0,1700500.0,23.892534255981445,23.988506317138672,24.14847183227539,24.00130844116211,24.468412399291992,4114500.0,4442500.0,5489500.0,6650400.0,5420800.0,29.042699813842773,29.245466232299805,29.5225772857666,29.231943130493164,29.292776107788086,30678418.0,14392813.0,19301121.0,15843769.0,14839890.0,43.12870407104492,43.277252197265625,43.066165924072266,43.42581558227539,42.81594467163086,4824800.0,3602300.0,6787700.0,4866800.0,4424200.0
13.145081520080566,13.43471908569336,13.246028900146484,13.21104907989502,13.06009578704834,13.228231430053711,474236000.0,391482000.0,468473600.0,460250000.0,638433600.0,22.925045013427734,23.031986236572266,23.14714241027832,23.10601234436035,23.319881439208984,36627500.0,37667800.0,29196700.0,51448500.0,41432200.0,20.792564392089844,20.710372924804688,20.737272262573242,20.706886291503906,20.88671112060547,64027093.0,116912581.0,82415761.0,115350748.0,162370331.0,26.23863410949707,26.246084213256836,26.022836685180664,25.829360961914062,25.54657745361328,2817300.0,1968800.0,3073800.0,2461000.0,3051000.0,24.10368537902832,23.892534255981445,23.988506317138672,24.14847183227539,24.00130844116211,4614400.0,4114500.0,4442500.0,5489500.0,6650400.0,29.509061813354492,29.042699813842773,29.245466232299805,29.5225772857666,29.231943130493164,40492729.0,30678418.0,14392813.0,19301121.0,15843769.0,43.05832290649414,43.12870407104492,43.277252197265625,43.066165924072266,43.42581558227539,4766200.0,4824800.0,3602300.0,6787700.0,4866800.0
13.14262866973877,13.145081520080566,13.43471908569336,13.246028900146484,13.21104907989502,13.06009578704834,465911600.0,474236000.0,391482000.0,468473600.0,460250000.0,22.95795249938965,22.925045013427734,23.031986236572266,23.14714241027832,23.10601234436035,39255200.0,36627500.0,37667800.0,29196700.0,51448500.0,20.612987518310547,20.792564392089844,20.710372924804688,20.737272262573242,20.706886291503906,80633104.0,64027093.0,116912581.0,82415761.0,115350748.0,26.380029678344727,26.23863410949707,26.246084213256836,26.022836685180664,25.829360961914062,2247700.0,2817300.0,1968800.0,3073800.0,2461000.0,23.783748626708984,24.10368537902832,23.892534255981445,23.988506317138672,24.14847183227539,6523900.0,4614400.0,4114500.0,4442500.0,5489500.0,30.441783905029297,29.509061813354492,29.042699813842773,29.245466232299805,29.5225772857666,58695860.0,40492729.0,30678418.0,14392813.0,19301121.0,43.066165924072266,43.05832290649414,43.12870407104492,43.277252197265625,43.066165924072266,3870600.0,4766200.0,4824800.0,3602300.0,6787700.0
13.2699613571167,13.14262866973877,13.145081520080566,13.43471908569336,13.246028900146484,13.21104907989502,405549200.0,465911600.0,474236000.0,391482000.0,468473600.0,22.966182708740234,22.95795249938965,22.925045013427734,23.031986236572266,23.14714241027832,29093400.0,39255200.0,36627500.0,37667800.0,29196700.0,20.555702209472656,20.612987518310547,20.792564392089844,20.710372924804688,20.737272262573242,65898080.0,80633104.0,64027093.0,116912581.0,82415761.0,26.781864166259766,26.380029678344727,26.23863410949707,26.246084213256836,26.022836685180664,2749500.0,2247700.0,2817300.0,1968800.0,3073800.0,23.783748626708984,23.783748626708984,24.10368537902832,23.892534255981445,23.988506317138672,3710600.0,6523900.0,4614400.0,4114500.0,4442500.0,30.428125381469727,30.441783905029297,29.509061813354492,29.042699813842773,29.245466232299805,18781418.0,58695860.0,40492729.0,30678418.0,14392813.0,43.05051040649414,43.066165924072266,43.05832290649414,43.12870407104492,43.277252197265625,3623700.0,3870600.0,4766200.0,4824800.0,3602300.0
13.612369537353516,13.2699613571167,13.14262866973877,13.145081520080566,13.43471908569336,13.246028900146484,303875600.0,405549200.0,465911600.0,474236000.0,391482000.0,23.14714241027832,22.966182708740234,22.95795249938965,22.925045013427734,23.031986236572266,55914800.0,29093400.0,39255200.0,36627500.0,37667800.0,20.461803436279297,20.555702209472656,20.612987518310547,20.792564392089844,20.710372924804688,66295564.0,65898080.0,80633104.0,64027093.0,116912581.0,27.28044891357422,26.781864166259766,26.380029678344727,26.23863410949707,26.246084213256836,4344900.0,2749500.0,2247700.0,2817300.0,1968800.0,24.033300399780273,23.783748626708984,23.783748626708984,24.10368537902832,23.892534255981445,9859700.0,3710600.0,6523900.0,4614400.0,4114500.0,30.20975685119629,30.428125381469727,30.441783905029297,29.509061813354492,29.042699813842773,27136283.0,18781418.0,58695860.0,40492729.0,30678418.0,43.05832290649414,43.05051040649414,43.066165924072266,43.05832290649414,43.12870407104492,5357000.0,3623700.0,3870600.0,4766200.0,4824800.0
13.98239517211914,13.612369537353516,13.2699613571167,13.14262866973877,13.145081520080566,13.43471908569336,643960800.0,303875600.0,405549200.0,465911600.0,474236000.0,23.06488800048828,23.14714241027832,22.966182708740234,22.95795249938965,22.925045013427734,92710300.0,55914800.0,29093400.0,39255200.0,36627500.0,20.28148078918457,20.461803436279297,20.555702209472656,20.612987518310547,20.792564392089844,124452737.0,66295564.0,65898080.0,80633104.0,64027093.0,26.789308547973633,27.28044891357422,26.781864166259766,26.380029678344727,26.23863410949707,3444700.0,4344900.0,2749500.0,2247700.0,2817300.0,24.634775161743164,24.033300399780273,23.783748626708984,23.783748626708984,24.10368537902832,12208300.0,9859700.0,3710600.0,6523900.0,4614400.0,30.086923599243164,30.20975685119629,30.428125381469727,30.441783905029297,29.509061813354492,25499831.0,27136283.0,18781418.0,58695860.0,40492729.0,43.105247497558594,43.05832290649414,43.05051040649414,43.066165924072266,43.05832290649414,10614700.0,5357000.0,3623700.0,3870600.0,4766200.0
13.944652557373047,13.98239517211914,13.612369537353516,13.2699613571167,13.14262866973877,13.145081520080566,606197200.0,643960800.0,303875600.0,405549200.0,465911600.0,23.11423683166504,23.06488800048828,23.14714241027832,22.966182708740234,22.95795249938965,44809400.0,92710300.0,55914800.0,29093400.0,39255200.0,20.11933708190918,20.28148078918457,20.461803436279297,20.555702209472656,20.612987518310547,73807616.0,124452737.0,66295564.0,65898080.0,80633104.0,26.23863410949707,26.789308547973633,27.28044891357422,26.781864166259766,26.380029678344727,2868900.0,3444700.0,4344900.0,2749500.0,2247700.0,24.4172306060791,24.634775161743164,24.033300399780273,23.783748626708984,23.783748626708984,5178700.0,12208300.0,9859700.0,3710600.0,6523900.0,29.77301788330078,30.086923599243164,30.20975685119629,30.428125381469727,30.441783905029297,12699350.0,25499831.0,27136283.0,18781418.0,58695860.0,42.73776626586914,43.105247497558594,43.05832290649414,43.05051040649414,43.066165924072266,3926500.0,10614700.0,5357000.0,3623700.0,3870600.0
13.870710372924805,13.944652557373047,13.98239517211914,13.612369537353516,13.2699613571167,13.14262866973877,526775200.0,606197200.0,643960800.0,303875600.0,405549200.0,23.18004608154297,23.11423683166504,23.06488800048828,23.14714241027832,22.966182708740234,51901600.0,44809400.0,92710300.0,55914800.0,29093400.0,20.207258224487305,20.11933708190918,20.28148078918457,20.461803436279297,20.555702209472656,84242583.0,73807616.0,124452737.0,66295564.0,65898080.0,26.268409729003906,26.23863410949707,26.789308547973633,27.28044891357422,26.781864166259766,3340000.0,2868900.0,3444700.0,4344900.0,2749500.0,24.54519271850586,24.4172306060791,24.634775161743164,24.033300399780273,23.783748626708984,5108400.0,5178700.0,12208300.0,9859700.0,3710600.0,29.82079315185547,29.77301788330078,30.086923599243164,30.20975685119629,30.428125381469727,16248297.0,12699350.0,25499831.0,27136283.0,18781418.0,42.83940505981445,42.73776626586914,43.105247497558594,43.05832290649414,43.05051040649414,3337200.0,3926500.0,10614700.0,5357000.0,3623700.0
13.890656471252441,13.870710372924805,13.944652557373047,13.98239517211914,13.612369537353516,13.2699613571167,308660800.0,526775200.0,606197200.0,643960800.0,303875600.0,23.295204162597656,23.18004608154297,23.11423683166504,23.06488800048828,23.14714241027832,35447800.0,51901600.0,44809400.0,92710300.0,55914800.0,20.29169273376465,20.207258224487305,20.11933708190918,20.28148078918457,20.461803436279297,58771467.0,84242583.0,73807616.0,124452737.0,66295564.0,26.737220764160156,26.268409729003906,26.23863410949707,26.789308547973633,27.28044891357422,2963600.0,3340000.0,2868900.0,3444700.0,4344900.0,24.993104934692383,24.54519271850586,24.4172306060791,24.634775161743164,24.033300399780273,7072900.0,5108400.0,5178700.0,12208300.0,9859700.0,30.107397079467773,29.82079315185547,29.77301788330078,30.086923599243164,30.20975685119629,15693066.0,16248297.0,12699350.0,25499831.0,27136283.0,43.2381706237793,42.83940505981445,42.73776626586914,43.105247497558594,43.05832290649414,3802800.0,3337200.0,3926500.0,10614700.0,5357000.0
14.172314643859863,13.890656471252441,13.870710372924805,13.944652557373047,13.98239517211914,13.612369537353516,383255600.0,308660800.0,526775200.0,606197200.0,643960800.0,23.122472763061523,23.295204162597656,23.18004608154297,23.11423683166504,23.06488800048828,34233200.0,35447800.0,51901600.0,44809400.0,92710300.0,20.205764770507812,20.29169273376465,20.207258224487305,20.11933708190918,20.28148078918457,59325536.0,58771467.0,84242583.0,73807616.0,124452737.0,26.60256576538086,26.737220764160156,26.268409729003906,26.23863410949707,26.789308547973633,2781600.0,2963600.0,3340000.0,2868900.0,3444700.0,24.628374099731445,24.993104934692383,24.54519271850586,24.4172306060791,24.634775161743164,4736100.0,7072900.0,5108400.0,5178700.0,12208300.0,29.88219451904297,30.107397079467773,29.82079315185547,29.77301788330078,30.086923599243164,12476021.0,15693066.0,16248297.0,12699350.0,25499831.0,43.066165924072266,43.2381706237793,42.83940505981445,42.73776626586914,43.105247497558594,2702500.0,3802800.0,3337200.0,3926500.0,10614700.0
14.223552703857422,14.172314643859863,13.890656471252441,13.870710372924805,13.944652557373047,13.98239517211914,395105200.0,383255600.0,308660800.0,526775200.0,606197200.0,23.237625122070312,23.122472763061523,23.295204162597656,23.18004608154297,23.11423683166504,28720900.0,34233200.0,35447800.0,51901600.0,44809400.0,20.18210220336914,20.205764770507812,20.29169273376465,20.207258224487305,20.11933708190918,59751126.0,59325536.0,58771467.0,84242583.0,73807616.0,26.7821102142334,26.60256576538086,26.737220764160156,26.268409729003906,26.23863410949707,1730600.0,2781600.0,2963600.0,3340000.0,2868900.0,24.935508728027344,24.628374099731445,24.993104934692383,24.54519271850586,24.4172306060791,3323400.0,4736100.0,7072900.0,5108400.0,5178700.0,29.957277297973633,29.88219451904297,30.107397079467773,29.82079315185547,29.77301788330078,10463232.0,12476021.0,15693066.0,16248297.0,12699350.0,43.449275970458984,43.066165924072266,43.2381706237793,42.83940505981445,42.73776626586914,2811100.0,2702500.0,3802800.0,3337200.0,3926500.0
14.148689270019531,14.223552703857422,14.172314643859863,13.890656471252441,13.870710372924805,13.944652557373047,501135600.0,395105200.0,383255600.0,308660800.0,526775200.0,23.163593292236328,23.237625122070312,23.122472763061523,23.295204162597656,23.18004608154297,44154000.0,28720900.0,34233200.0,35447800.0,51901600.0,20.165414810180664,20.18210220336914,20.205764770507812,20.29169273376465,20.207258224487305,68736680.0,59751126.0,59325536.0,58771467.0,84242583.0,26.57263946533203,26.7821102142334,26.60256576538086,26.737220764160156,26.268409729003906,1288800.0,1730600.0,2781600.0,2963600.0,3340000.0,25.159460067749023,24.935508728027344,24.628374099731445,24.993104934692383,24.54519271850586,6065000.0,3323400.0,4736100.0,7072900.0,5108400.0,29.813962936401367,29.957277297973633,29.88219451904297,30.107397079467773,29.82079315185547,13746721.0,10463232.0,12476021.0,15693066.0,16248297.0,43.488372802734375,43.449275970458984,43.066165924072266,43.2381706237793,42.83940505981445,4675200.0,2811100.0,2702500.0,3802800.0,3337200.0
13.870710372924805,14.148689270019531,14.223552703857422,14.172314643859863,13.890656471252441,13.870710372924805,294294000.0,501135600.0,395105200.0,383255600.0,308660800.0,23.163593292236328,23.163593292236328,23.237625122070312,23.122472763061523,23.295204162597656,27824300.0,44154000.0,28720900.0,34233200.0,35447800.0,20.234655380249023,20.165414810180664,20.18210220336914,20.205764770507812,20.29169273376465,47854701.0,68736680.0,59751126.0,59325536.0,58771467.0,26.774621963500977,26.57263946533203,26.7821102142334,26.60256576538086,26.737220764160156,955600.0,1288800.0,1730600.0,2781600.0,2963600.0,25.72894287109375,25.159460067749023,24.935508728027344,24.628374099731445,24.993104934692383,7249500.0,6065000.0,3323400.0,4736100.0,7072900.0,30.291650772094727,29.813962936401367,29.957277297973633,29.88219451904297,30.107397079467773,12694110.0,13746721.0,10463232.0,12476021.0,15693066.0,44.012237548828125,43.488372802734375,43.449275970458984,43.066165924072266,43.2381706237793,5107900.0,4675200.0,2811100.0,2702500.0,3802800.0
13.581687927246094,13.870710372924805,14.148689270019531,14.223552703857422,14.172314643859863,13.890656471252441,331237200.0,294294000.0,501135600.0,395105200.0,383255600.0,23.336332321166992,23.163593292236328,23.163593292236328,23.237625122070312,23.122472763061523,36047400.0,27824300.0,44154000.0,28720900.0,34233200.0,19.991567611694336,20.234655380249023,20.165414810180664,20.18210220336914,20.205764770507812,86852328.0,47854701.0,68736680.0,59751126.0,59325536.0,26.66240882873535,26.774621963500977,26.57263946533203,26.7821102142334,26.60256576538086,1486100.0,955600.0,1288800.0,1730600.0,2781600.0,25.690553665161133,25.72894287109375,25.159460067749023,24.935508728027344,24.628374099731445,4274800.0,7249500.0,6065000.0,3323400.0,4736100.0,30.093748092651367,30.291650772094727,29.813962936401367,29.957277297973633,29.88219451904297,11497503.0,12694110.0,13746721.0,10463232.0,12476021.0,44.07478332519531,44.012237548828125,43.488372802734375,43.449275970458984,43.066165924072266,3417800.0,5107900.0,4675200.0,2811100.0,2702500.0
