PG,PG_1_day_ago,PG_2_day_ago,PG_3_day_ago,PG_4_day_ago,PG_5_day_ago,PG_vol_1_day_ago,PG_vol_2_day_ago,PG_vol_3_day_ago,PG_vol_4_day_ago,PG_vol_5_day_ago,PEP_1_day_ago,PEP_2_day_ago,PEP_3_day_ago,PEP_4_day_ago,PEP_5_day_ago,PEP_vol_1_day_ago,PEP_vol_2_day_ago,PEP_vol_3_day_ago,PEP_vol_4_day_ago,PEP_vol_5_day_ago,JNJ_1_day_ago,JNJ_2_day_ago,JNJ_3_day_ago,JNJ_4_day_ago,JNJ_5_day_ago,JNJ_vol_1_day_ago,JNJ_vol_2_day_ago,JNJ_vol_3_day_ago,JNJ_vol_4_day_ago,JNJ_vol_5_day_ago,COST_1_day_ago,COST_2_day_ago,COST_3_day_ago,COST_4_day_ago,COST_5_day_ago,COST_vol_1_day_ago,COST_vol_2_day_ago,COST_vol_3_day_ago,COST_vol_4_day_ago,COST_vol_5_day_ago,TSLA_1_day_ago,TSLA_2_day_ago,TSLA_3_day_ago,TSLA_4_day_ago,TSLA_5_day_ago,TSLA_vol_1_day_ago,TSLA_vol_2_day_ago,TSLA_vol_3_day_ago,TSLA_vol_4_day_ago,TSLA_vol_5_day_ago,META_1_day_ago,META_2_day_ago,META_3_day_ago,META_4_day_ago,META_5_day_ago,META_vol_1_day_ago,META_vol_2_day_ago,META_vol_3_day_ago,META_vol_4_day_ago,META_vol_5_day_ago,AMZN_1_day_ago,AMZN_2_day_ago,AMZN_3_day_ago,AMZN_4_day_ago,AMZN_5_day_ago,AMZN_vol_1_day_ago,AMZN_vol_2_day_ago,AMZN_vol_3_day_ago,AMZN_vol_4_day_ago,AMZN_vol_5_day_ago
56.3646125793457,56.240718841552734,56.03668212890625,56.255313873291016,56.145999908447266,55.87638473510742,7252800.0,7111400.0,7194700.0,9716200.0,7631000.0,56.707183837890625,56.663089752197266,56.413352966308594,56.48679733276367,56.26642990112305,4297000.0,4461600.0,3940800.0,7424800.0,5558800.0,58.26558303833008,57.93769073486328,57.669410705566406,57.870609283447266,57.52783203125,8554100.0,7996500.0,8535200.0,9399400.0,12628000.0,82.24427795410156,81.39022064208984,81.86113739013672,82.33204650878906,82.5555419921875,1549200.0,2603300.0,1254400.0,1611700.0,1942000.0,2.564666986465454,2.5486669540405273,2.512666940689087,2.4433329105377197,2.371999979019165,13681500.0,17374500.0,17250000.0,31305000.0,26365500.0,27.959999084472656,28.579999923706055,27.450000762939453,27.520000457763672,27.719999313354492,44198900.0,74540200.0,33532600.0,40622200.0,32400700.0,13.709500312805176,13.694000244140625,13.689499855041504,13.779500007629395,13.655500411987305,37596000.0,38780000.0,41014000.0,73724000.0,69060000.0
56.23345947265625,56.3646125793457,56.240718841552734,56.03668212890625,56.255313873291016,56.145999908447266,6621000.0,7252800.0,7111400.0,7194700.0,9716200.0,56.45009994506836,56.707183837890625,56.663089752197266,56.413352966308594,56.48679733276367,4023100.0,4297000.0,4461600.0,3940800.0,7424800.0,58.45185470581055,58.26558303833008,57.93769073486328,57.669410705566406,57.870609283447266,8807600.0,8554100.0,7996500.0,8535200.0,9399400.0,81.76534271240234,82.24427795410156,81.39022064208984,81.86113739013672,82.33204650878906,2120800.0,1549200.0,2603300.0,1254400.0,1611700.0,2.6066670417785645,2.564666986465454,2.5486669540405273,2.512666940689087,2.4433329105377197,23692500.0,13681500.0,17374500.0,17250000.0,31305000.0,28.139999389648438,27.959999084472656,28.579999923706055,27.450000762939453,27.520000457763672,35642100.0,44198900.0,74540200.0,33532600.0,40622200.0,13.562000274658203,13.709500312805176,13.694000244140625,13.689499855041504,13.779500007629395,38098000.0,37596000.0,38780000.0,41014000.0,73724000.0
55.96382522583008,56.23345947265625,56.3646125793457,56.240718841552734,56.03668212890625,56.255313873291016,7016700.0,6621000.0,7252800.0,7111400.0,7194700.0,56.479461669921875,56.45009994506836,56.707183837890625,56.663089752197266,56.413352966308594,4608300.0,4023100.0,4297000.0,4461600.0,3940800.0,58.541263580322266,58.45185470581055,58.26558303833008,57.93769073486328,57.669410705566406,8790500.0,8807600.0,8554100.0,7996500.0,8535200.0,82.81098175048828,81.76534271240234,82.24427795410156,81.39022064208984,81.86113739013672,3795000.0,2120800.0,1549200.0,2603300.0,1254400.0,2.6080000400543213,2.6066670417785645,2.564666986465454,2.5486669540405273,2.512666940689087,19126500.0,23692500.0,13681500.0,17374500.0,17250000.0,27.829999923706055,28.139999389648438,27.959999084472656,28.579999923706055,27.450000762939453,27569600.0,35642100.0,44198900.0,74540200.0,33532600.0,13.706500053405762,13.562000274658203,13.709500312805176,13.694000244140625,13.689499855041504,64924000.0,38098000.0,37596000.0,38780000.0,41014000.0
56.393775939941406,55.96382522583008,56.23345947265625,56.3646125793457,56.240718841552734,56.03668212890625,6340300.0,7016700.0,6621000.0,7252800.0,7111400.0,56.52353286743164,56.479461669921875,56.45009994506836,56.707183837890625,56.663089752197266,3544000.0,4608300.0,4023100.0,4297000.0,4461600.0,58.53382873535156,58.541263580322266,58.45185470581055,58.26558303833008,57.93769073486328,7983400.0,8790500.0,8807600.0,8554100.0,7996500.0,82.5475845336914,82.81098175048828,81.76534271240234,82.24427795410156,81.39022064208984,2459100.0,3795000.0,2120800.0,1549200.0,2603300.0,2.5986669063568115,2.6080000400543213,2.6066670417785645,2.564666986465454,2.5486669540405273,12330000.0,19126500.0,23692500.0,13681500.0,17374500.0,27.079999923706055,27.829999923706055,28.139999389648438,27.959999084472656,28.579999923706055,39619500.0,27569600.0,35642100.0,44198900.0,74540200.0,13.755000114440918,13.706500053405762,13.562000274658203,13.709500312805176,13.694000244140625,37684000.0,64924000.0,38098000.0,37596000.0,38780000.0
55.62863540649414,56.393775939941406,55.96382522583008,56.23345947265625,56.3646125793457,56.240718841552734,8079100.0,6340300.0,7016700.0,6621000.0,7252800.0,56.6998405456543,56.52353286743164,56.479461669921875,56.45009994506836,56.707183837890625,4149900.0,3544000.0,4608300.0,4023100.0,4297000.0,58.94367218017578,58.53382873535156,58.541263580322266,58.45185470581055,58.26558303833008,10130400.0,7983400.0,8790500.0,8807600.0,8554100.0,82.14049530029297,82.5475845336914,82.81098175048828,81.76534271240234,82.24427795410156,2316700.0,2459100.0,3795000.0,2120800.0,1549200.0,2.456666946411133,2.5986669063568115,2.6080000400543213,2.6066670417785645,2.564666986465454,30315000.0,12330000.0,19126500.0,23692500.0,13681500.0,27.040000915527344,27.079999923706055,27.829999923706055,28.139999389648438,27.959999084472656,27646400.0,39619500.0,27569600.0,35642100.0,44198900.0,13.286999702453613,13.755000114440918,13.706500053405762,13.562000274658203,13.709500312805176,104534000.0,37684000.0,64924000.0,38098000.0,37596000.0
55.4974479675293,55.62863540649414,56.393775939941406,55.96382522583008,56.23345947265625,56.3646125793457,15237000.0,8079100.0,6340300.0,7016700.0,6621000.0,56.58964538574219,56.6998405456543,56.52353286743164,56.479461669921875,56.45009994506836,6650900.0,4149900.0,3544000.0,4608300.0,4023100.0,59.010746002197266,58.94367218017578,58.53382873535156,58.541263580322266,58.45185470581055,18296500.0,10130400.0,7983400.0,8790500.0,8807600.0,81.21460723876953,82.14049530029297,82.5475845336914,82.81098175048828,81.76534271240234,4001800.0,2316700.0,2459100.0,3795000.0,2120800.0,2.3526670932769775,2.456666946411133,2.5986669063568115,2.6080000400543213,2.6066670417785645,49194000.0,30315000.0,12330000.0,19126500.0,23692500.0,26.649999618530273,27.040000915527344,27.079999923706055,27.829999923706055,28.139999389648438,31597400.0,27646400.0,39619500.0,27569600.0,35642100.0,13.090999603271484,13.286999702453613,13.755000114440918,13.706500053405762,13.562000274658203,97318000.0,104534000.0,37684000.0,64924000.0,38098000.0
56.18973159790039,55.4974479675293,55.62863540649414,56.393775939941406,55.96382522583008,56.23345947265625,7081800.0,15237000.0,8079100.0,6340300.0,7016700.0,56.325218200683594,56.58964538574219,56.6998405456543,56.52353286743164,56.479461669921875,4176900.0,6650900.0,4149900.0,3544000.0,4608300.0,58.72760009765625,59.010746002197266,58.94367218017578,58.53382873535156,58.541263580322266,8005400.0,18296500.0,10130400.0,7983400.0,8790500.0,81.15875244140625,81.21460723876953,82.14049530029297,82.5475845336914,82.81098175048828,2138000.0,4001800.0,2316700.0,2459100.0,3795000.0,2.3433330059051514,2.3526670932769775,2.456666946411133,2.5986669063568115,2.6080000400543213,19741500.0,49194000.0,30315000.0,12330000.0,19126500.0,26.489999771118164,26.649999618530273,27.040000915527344,27.079999923706055,27.829999923706055,26653700.0,31597400.0,27646400.0,39619500.0,27569600.0,12.894499778747559,13.090999603271484,13.286999702453613,13.755000114440918,13.706500053405762,54404000.0,97318000.0,104534000.0,37684000.0,64924000.0
56.5322151184082,56.18973159790039,55.4974479675293,55.62863540649414,56.393775939941406,55.96382522583008,9326400.0,7081800.0,15237000.0,8079100.0,6340300.0,56.31785202026367,56.325218200683594,56.58964538574219,56.6998405456543,56.52353286743164,5040200.0,4176900.0,6650900.0,4149900.0,3544000.0,58.76484298706055,58.72760009765625,59.010746002197266,58.94367218017578,58.53382873535156,7095800.0,8005400.0,18296500.0,10130400.0,7983400.0,81.50994110107422,81.15875244140625,81.21460723876953,82.14049530029297,82.5475845336914,2240300.0,2138000.0,4001800.0,2316700.0,2459100.0,2.3386669158935547,2.3433330059051514,2.3526670932769775,2.456666946411133,2.5986669063568115,16477500.0,19741500.0,49194000.0,30315000.0,12330000.0,26.549999237060547,26.489999771118164,26.649999618530273,27.040000915527344,27.079999923706055,25254200.0,26653700.0,31597400.0,27646400.0,39619500.0,12.820500373840332,12.894499778747559,13.090999603271484,13.286999702453613,13.755000114440918,74770000.0,54404000.0,97318000.0,104534000.0,37684000.0
56.26258850097656,56.5322151184082,56.18973159790039,55.4974479675293,55.62863540649414,56.393775939941406,8615800.0,9326400.0,7081800.0,15237000.0,8079100.0,56.060787200927734,56.31785202026367,56.325218200683594,56.58964538574219,56.6998405456543,7579800.0,5040200.0,4176900.0,6650900.0,4149900.0,59.204505920410156,58.76484298706055,58.72760009765625,59.010746002197266,58.94367218017578,8000800.0,7095800.0,8005400.0,18296500.0,10130400.0,82.27619171142578,81.50994110107422,81.15875244140625,81.21460723876953,82.14049530029297,2316400.0,2240300.0,2138000.0,4001800.0,2316700.0,2.396667003631592,2.3386669158935547,2.3433330059051514,2.3526670932769775,2.456666946411133,21345000.0,16477500.0,19741500.0,49194000.0,30315000.0,25.860000610351562,26.549999237060547,26.489999771118164,26.649999618530273,27.040000915527344,44006500.0,25254200.0,26653700.0,31597400.0,27646400.0,12.86400032043457,12.820500373840332,12.894499778747559,13.090999603271484,13.286999702453613,54778000.0,74770000.0,54404000.0,97318000.0,104534000.0
56.306304931640625,56.26258850097656,56.5322151184082,56.18973159790039,55.4974479675293,55.62863540649414,6319500.0,8615800.0,9326400.0,7081800.0,15237000.0,55.935909271240234,56.060787200927734,56.31785202026367,56.325218200683594,56.58964538574219,3998200.0,7579800.0,5040200.0,4176900.0,6650900.0,58.876609802246094,59.204505920410156,58.76484298706055,58.72760009765625,59.010746002197266,8436300.0,8000800.0,7095800.0,8005400.0,18296500.0,82.62738800048828,82.27619171142578,81.50994110107422,81.15875244140625,81.21460723876953,2216900.0,2316400.0,2240300.0,2138000.0,4001800.0,2.4006669521331787,2.396667003631592,2.3386669158935547,2.3433330059051514,2.3526670932769775,17194500.0,21345000.0,16477500.0,19741500.0,49194000.0,25.739999771118164,25.860000610351562,26.549999237060547,26.489999771118164,26.649999618530273,24336100.0,44006500.0,25254200.0,26653700.0,31597400.0,12.669500350952148,12.86400032043457,12.820500373840332,12.894499778747559,13.090999603271484,56128000.0,54778000.0,74770000.0,54404000.0,97318000.0
55.87638473510742,56.306304931640625,56.26258850097656,56.5322151184082,56.18973159790039,55.4974479675293,5868400.0,6319500.0,8615800.0,9326400.0,7081800.0,57.76491928100586,55.935909271240234,56.060787200927734,56.31785202026367,56.325218200683594,14228500.0,3998200.0,7579800.0,5040200.0,4176900.0,59.42058563232422,58.876609802246094,59.204505920410156,58.76484298706055,58.72760009765625,6873100.0,8436300.0,8000800.0,7095800.0,8005400.0,83.8965072631836,82.62738800048828,82.27619171142578,81.50994110107422,81.15875244140625,2036100.0,2216900.0,2316400.0,2240300.0,2138000.0,2.441333055496216,2.4006669521331787,2.396667003631592,2.3386669158935547,2.3433330059051514,6603000.0,17194500.0,21345000.0,16477500.0,19741500.0,25.729999542236328,25.739999771118164,25.860000610351562,26.549999237060547,26.489999771118164,18456300.0,24336100.0,44006500.0,25254200.0,26653700.0,12.887499809265137,12.669500350952148,12.86400032043457,12.820500373840332,12.894499778747559,62492000.0,56128000.0,54778000.0,74770000.0,54404000.0
56.401058197021484,55.87638473510742,56.306304931640625,56.26258850097656,56.5322151184082,56.18973159790039,6843600.0,5868400.0,6319500.0,8615800.0,9326400.0,57.16993713378906,57.76491928100586,55.935909271240234,56.060787200927734,56.31785202026367,6873800.0,14228500.0,3998200.0,7579800.0,5040200.0,59.37588882446289,59.42058563232422,58.876609802246094,59.204505920410156,58.76484298706055,9616600.0,6873100.0,8436300.0,8000800.0,7095800.0,84.183837890625,83.8965072631836,82.62738800048828,82.27619171142578,81.50994110107422,2315300.0,2036100.0,2216900.0,2316400.0,2240300.0,2.502000093460083,2.441333055496216,2.4006669521331787,2.396667003631592,2.3386669158935547,35682000.0,6603000.0,17194500.0,21345000.0,16477500.0,25.1299991607666,25.729999542236328,25.739999771118164,25.860000610351562,26.549999237060547,39199000.0,18456300.0,24336100.0,44006500.0,25254200.0,12.800999641418457,12.887499809265137,12.669500350952148,12.86400032043457,12.820500373840332,50278000.0,62492000.0,56128000.0,54778000.0,74770000.0
56.153282165527344,56.401058197021484,55.87638473510742,56.306304931640625,56.26258850097656,56.5322151184082,5386000.0,6843600.0,5868400.0,6319500.0,8615800.0,57.97059631347656,57.16993713378906,57.76491928100586,55.935909271240234,56.060787200927734,5183700.0,6873800.0,14228500.0,3998200.0,7579800.0,60.247737884521484,59.37588882446289,59.42058563232422,58.876609802246094,59.204505920410156,12682900.0,9616600.0,6873100.0,8436300.0,8000800.0,84.58292388916016,84.183837890625,83.8965072631836,82.62738800048828,82.27619171142578,1452800.0,2315300.0,2036100.0,2216900.0,2316400.0,2.5239999294281006,2.502000093460083,2.441333055496216,2.4006669521331787,2.396667003631592,27123000.0,35682000.0,6603000.0,17194500.0,21345000.0,25.209999084472656,25.1299991607666,25.729999542236328,25.739999771118164,25.860000610351562,26957200.0,39199000.0,18456300.0,24336100.0,44006500.0,13.01550006866455,12.800999641418457,12.887499809265137,12.669500350952148,12.86400032043457,48420000.0,50278000.0,62492000.0,56128000.0,54778000.0
56.153282165527344,56.153282165527344,56.401058197021484,55.87638473510742,56.306304931640625,56.26258850097656,5274600.0,5386000.0,6843600.0,5868400.0,6319500.0,57.50783157348633,57.97059631347656,57.16993713378906,57.76491928100586,55.935909271240234,3601600.0,5183700.0,6873800.0,14228500.0,3998200.0,60.560699462890625,60.247737884521484,59.37588882446289,59.42058563232422,58.876609802246094,10703400.0,12682900.0,9616600.0,6873100.0,8436300.0,85.11771392822266,84.58292388916016,84.183837890625,83.8965072631836,82.62738800048828,1971500.0,1452800.0,2315300.0,2036100.0,2216900.0,2.5439999103546143,2.5239999294281006,2.502000093460083,2.441333055496216,2.4006669521331787,19444500.0,27123000.0,35682000.0,6603000.0,17194500.0,26.09000015258789,25.209999084472656,25.1299991607666,25.729999542236328,25.739999771118164,52297400.0,26957200.0,39199000.0,18456300.0,24336100.0,13.265000343322754,13.01550006866455,12.800999641418457,12.887499809265137,12.669500350952148,57498000.0,48420000.0,50278000.0,62492000.0,56128000.0
