CVX,CVX_1_day_ago,CVX_2_day_ago,CVX_3_day_ago,CVX_4_day_ago,CVX_5_day_ago,CVX_vol_1_day_ago,CVX_vol_2_day_ago,CVX_vol_3_day_ago,CVX_vol_4_day_ago,CVX_vol_5_day_ago,XOM_1_day_ago,XOM_2_day_ago,XOM_3_day_ago,XOM_4_day_ago,XOM_5_day_ago,XOM_vol_1_day_ago,XOM_vol_2_day_ago,XOM_vol_3_day_ago,XOM_vol_4_day_ago,XOM_vol_5_day_ago,JPM_1_day_ago,JPM_2_day_ago,JPM_3_day_ago,JPM_4_day_ago,JPM_5_day_ago,JPM_vol_1_day_ago,JPM_vol_2_day_ago,JPM_vol_3_day_ago,JPM_vol_4_day_ago,JPM_vol_5_day_ago,MA_1_day_ago,MA_2_day_ago,MA_3_day_ago,MA_4_day_ago,MA_5_day_ago,MA_vol_1_day_ago,MA_vol_2_day_ago,MA_vol_3_day_ago,MA_vol_4_day_ago,MA_vol_5_day_ago,TSLA_1_day_ago,TSLA_2_day_ago,TSLA_3_day_ago,TSLA_4_day_ago,TSLA_5_day_ago,TSLA_vol_1_day_ago,TSLA_vol_2_day_ago,TSLA_vol_3_day_ago,TSLA_vol_4_day_ago,TSLA_vol_5_day_ago,AMZN_1_day_ago,AMZN_2_day_ago,AMZN_3_day_ago,AMZN_4_day_ago,AMZN_5_day_ago,AMZN_vol_1_day_ago,AMZN_vol_2_day_ago,AMZN_vol_3_day_ago,AMZN_vol_4_day_ago,AMZN_vol_5_day_ago,META_1_day_ago,META_2_day_ago,META_3_day_ago,META_4_day_ago,META_5_day_ago,META_vol_1_day_ago,META_vol_2_day_ago,META_vol_3_day_ago,META_vol_4_day_ago,META_vol_5_day_ago
76.13489532470703,76.03228759765625,76.02588653564453,75.9681625366211,75.62187957763672,75.33972930908203,4992000.0,4378700.0,5362200.0,6356000.0,5046700.0,56.16822052001953,56.00409698486328,56.54070281982422,56.57228088378906,56.15560531616211,11896300.0,12905300.0,13234400.0,13072600.0,10994000.0,36.96106719970703,37.27767562866211,36.83590316772461,36.438331604003906,36.15117263793945,32711900.0,24245400.0,19607900.0,25561100.0,17695200.0,49.53498458862305,49.295379638671875,49.38056945800781,49.33563995361328,48.803062438964844,5068000.0,6685000.0,5179000.0,5895000.0,3486000.0,2.564666986465454,2.5486669540405273,2.512666940689087,2.4433329105377197,2.371999979019165,13681500.0,17374500.0,17250000.0,31305000.0,26365500.0,13.709500312805176,13.694000244140625,13.689499855041504,13.779500007629395,13.655500411987305,37596000.0,38780000.0,41014000.0,73724000.0,69060000.0,27.959999084472656,28.579999923706055,27.450000762939453,27.520000457763672,27.719999313354492,44198900.0,74540200.0,33532600.0,40622200.0,32400700.0
75.82709503173828,76.13489532470703,76.03228759765625,76.02588653564453,75.9681625366211,75.62187957763672,4528400.0,4992000.0,4378700.0,5362200.0,6356000.0,56.28819274902344,56.16822052001953,56.00409698486328,56.54070281982422,56.57228088378906,12454800.0,11896300.0,12905300.0,13234400.0,13072600.0,37.16724395751953,36.96106719970703,37.27767562866211,36.83590316772461,36.438331604003906,19473000.0,32711900.0,24245400.0,19607900.0,25561100.0,49.69038009643555,49.53498458862305,49.295379638671875,49.38056945800781,49.33563995361328,4091000.0,5068000.0,6685000.0,5179000.0,5895000.0,2.6066670417785645,2.564666986465454,2.5486669540405273,2.512666940689087,2.4433329105377197,23692500.0,13681500.0,17374500.0,17250000.0,31305000.0,13.562000274658203,13.709500312805176,13.694000244140625,13.689499855041504,13.779500007629395,38098000.0,37596000.0,38780000.0,41014000.0,73724000.0,28.139999389648438,27.959999084472656,28.579999923706055,27.450000762939453,27.520000457763672,35642100.0,44198900.0,74540200.0,33532600.0,40622200.0
75.89762878417969,75.82709503173828,76.13489532470703,76.03228759765625,76.02588653564453,75.9681625366211,4625000.0,4528400.0,4992000.0,4378700.0,5362200.0,56.28819274902344,56.28819274902344,56.16822052001953,56.00409698486328,56.54070281982422,11470000.0,12454800.0,11896300.0,12905300.0,13234400.0,37.019989013671875,37.16724395751953,36.96106719970703,37.27767562866211,36.83590316772461,18003400.0,19473000.0,32711900.0,24245400.0,19607900.0,48.96685028076172,49.69038009643555,49.53498458862305,49.295379638671875,49.38056945800781,4798000.0,4091000.0,5068000.0,6685000.0,5179000.0,2.6080000400543213,2.6066670417785645,2.564666986465454,2.5486669540405273,2.512666940689087,19126500.0,23692500.0,13681500.0,17374500.0,17250000.0,13.706500053405762,13.562000274658203,13.709500312805176,13.694000244140625,13.689499855041504,64924000.0,38098000.0,37596000.0,38780000.0,41014000.0,27.829999923706055,28.139999389648438,27.959999084472656,28.579999923706055,27.450000762939453,27569600.0,35642100.0,44198900.0,74540200.0,33532600.0
76.94927978515625,75.89762878417969,75.82709503173828,76.13489532470703,76.03228759765625,76.02588653564453,5393300.0,4625000.0,4528400.0,4992000.0,4378700.0,56.351341247558594,56.28819274902344,56.28819274902344,56.16822052001953,56.00409698486328,10539900.0,11470000.0,12454800.0,11896300.0,12905300.0,36.931617736816406,37.019989013671875,37.16724395751953,36.96106719970703,37.27767562866211,16680200.0,18003400.0,19473000.0,32711900.0,24245400.0,49.37119674682617,48.96685028076172,49.69038009643555,49.53498458862305,49.295379638671875,4715000.0,4798000.0,4091000.0,5068000.0,6685000.0,2.5986669063568115,2.6080000400543213,2.6066670417785645,2.564666986465454,2.5486669540405273,12330000.0,19126500.0,23692500.0,13681500.0,17374500.0,13.755000114440918,13.706500053405762,13.562000274658203,13.709500312805176,13.694000244140625,37684000.0,64924000.0,38098000.0,37596000.0,38780000.0,27.079999923706055,27.829999923706055,28.139999389648438,27.959999084472656,28.579999923706055,39619500.0,27569600.0,35642100.0,44198900.0,74540200.0
76.74404907226562,76.94927978515625,75.89762878417969,75.82709503173828,76.13489532470703,76.03228759765625,7476700.0,5393300.0,4625000.0,4528400.0,4992000.0,56.71116638183594,56.351341247558594,56.28819274902344,56.28819274902344,56.16822052001953,13775500.0,10539900.0,11470000.0,12454800.0,11896300.0,37.55009841918945,36.931617736816406,37.019989013671875,37.16724395751953,36.96106719970703,26378700.0,16680200.0,18003400.0,19473000.0,32711900.0,49.3431282043457,49.37119674682617,48.96685028076172,49.69038009643555,49.53498458862305,5567000.0,4715000.0,4798000.0,4091000.0,5068000.0,2.456666946411133,2.5986669063568115,2.6080000400543213,2.6066670417785645,2.564666986465454,30315000.0,12330000.0,19126500.0,23692500.0,13681500.0,13.286999702453613,13.755000114440918,13.706500053405762,13.562000274658203,13.709500312805176,104534000.0,37684000.0,64924000.0,38098000.0,37596000.0,27.040000915527344,27.079999923706055,27.829999923706055,28.139999389648438,27.959999084472656,27646400.0,39619500.0,27569600.0,35642100.0,44198900.0
76.3913803100586,76.74404907226562,76.94927978515625,75.89762878417969,75.82709503173828,76.13489532470703,10215600.0,7476700.0,5393300.0,4625000.0,4528400.0,56.420780181884766,56.71116638183594,56.351341247558594,56.28819274902344,56.28819274902344,29240100.0,13775500.0,10539900.0,11470000.0,12454800.0,36.82853317260742,37.55009841918945,36.931617736816406,37.019989013671875,37.16724395751953,60880800.0,26378700.0,16680200.0,18003400.0,19473000.0,48.612117767333984,49.3431282043457,49.37119674682617,48.96685028076172,49.69038009643555,11598000.0,5567000.0,4715000.0,4798000.0,4091000.0,2.3526670932769775,2.456666946411133,2.5986669063568115,2.6080000400543213,2.6066670417785645,49194000.0,30315000.0,12330000.0,19126500.0,23692500.0,13.090999603271484,13.286999702453613,13.755000114440918,13.706500053405762,13.562000274658203,97318000.0,104534000.0,37684000.0,64924000.0,38098000.0,26.649999618530273,27.040000915527344,27.079999923706055,27.829999923706055,28.139999389648438,31597400.0,27646400.0,39619500.0,27569600.0,35642100.0
76.60299682617188,76.3913803100586,76.74404907226562,76.94927978515625,75.89762878417969,75.82709503173828,4828700.0,10215600.0,7476700.0,5393300.0,4625000.0,56.04195022583008,56.420780181884766,56.71116638183594,56.351341247558594,56.28819274902344,11553700.0,29240100.0,13775500.0,10539900.0,11470000.0,36.45304489135742,36.82853317260742,37.55009841918945,36.931617736816406,37.019989013671875,28011400.0,60880800.0,26378700.0,16680200.0,18003400.0,48.20403289794922,48.612117767333984,49.3431282043457,49.37119674682617,48.96685028076172,5626000.0,11598000.0,5567000.0,4715000.0,4798000.0,2.3433330059051514,2.3526670932769775,2.456666946411133,2.5986669063568115,2.6080000400543213,19741500.0,49194000.0,30315000.0,12330000.0,19126500.0,12.894499778747559,13.090999603271484,13.286999702453613,13.755000114440918,13.706500053405762,54404000.0,97318000.0,104534000.0,37684000.0,64924000.0,26.489999771118164,26.649999618530273,27.040000915527344,27.079999923706055,27.829999923706055,26653700.0,31597400.0,27646400.0,39619500.0,27569600.0
77.17371368408203,76.60299682617188,76.3913803100586,76.74404907226562,76.94927978515625,75.89762878417969,5244200.0,4828700.0,10215600.0,7476700.0,5393300.0,55.92202377319336,56.04195022583008,56.420780181884766,56.71116638183594,56.351341247558594,11987900.0,11553700.0,29240100.0,13775500.0,10539900.0,36.22479248046875,36.45304489135742,36.82853317260742,37.55009841918945,36.931617736816406,24411500.0,28011400.0,60880800.0,26378700.0,16680200.0,47.884857177734375,48.20403289794922,48.612117767333984,49.3431282043457,49.37119674682617,6309000.0,5626000.0,11598000.0,5567000.0,4715000.0,2.3386669158935547,2.3433330059051514,2.3526670932769775,2.456666946411133,2.5986669063568115,16477500.0,19741500.0,49194000.0,30315000.0,12330000.0,12.820500373840332,12.894499778747559,13.090999603271484,13.286999702453613,13.755000114440918,74770000.0,54404000.0,97318000.0,104534000.0,37684000.0,26.549999237060547,26.489999771118164,26.649999618530273,27.040000915527344,27.079999923706055,25254200.0,26653700.0,31597400.0,27646400.0,39619500.0
77.16729736328125,77.17371368408203,76.60299682617188,76.3913803100586,76.74404907226562,76.94927978515625,5945300.0,5244200.0,4828700.0,10215600.0,7476700.0,55.95359420776367,55.92202377319336,56.04195022583008,56.420780181884766,56.71116638183594,11319000.0,11987900.0,11553700.0,29240100.0,13775500.0,36.165897369384766,36.22479248046875,36.45304489135742,36.82853317260742,37.55009841918945,19385300.0,24411500.0,28011400.0,60880800.0,26378700.0,48.541908264160156,47.884857177734375,48.20403289794922,48.612117767333984,49.3431282043457,4552000.0,6309000.0,5626000.0,11598000.0,5567000.0,2.396667003631592,2.3386669158935547,2.3433330059051514,2.3526670932769775,2.456666946411133,21345000.0,16477500.0,19741500.0,49194000.0,30315000.0,12.86400032043457,12.820500373840332,12.894499778747559,13.090999603271484,13.286999702453613,54778000.0,74770000.0,54404000.0,97318000.0,104534000.0,25.860000610351562,26.549999237060547,26.489999771118164,26.649999618530273,27.040000915527344,44006500.0,25254200.0,26653700.0,31597400.0,27646400.0
77.7059326171875,77.16729736328125,77.17371368408203,76.60299682617188,76.3913803100586,76.74404907226562,6168500.0,5945300.0,5244200.0,4828700.0,10215600.0,55.66317367553711,55.95359420776367,55.92202377319336,56.04195022583008,56.420780181884766,13447500.0,11319000.0,11987900.0,11553700.0,29240100.0,35.598960876464844,36.165897369384766,36.22479248046875,36.45304489135742,36.82853317260742,23535900.0,19385300.0,24411500.0,28011400.0,60880800.0,48.110435485839844,48.541908264160156,47.884857177734375,48.20403289794922,48.612117767333984,5505000.0,4552000.0,6309000.0,5626000.0,11598000.0,2.4006669521331787,2.396667003631592,2.3386669158935547,2.3433330059051514,2.3526670932769775,17194500.0,21345000.0,16477500.0,19741500.0,49194000.0,12.669500350952148,12.86400032043457,12.820500373840332,12.894499778747559,13.090999603271484,56128000.0,54778000.0,74770000.0,54404000.0,97318000.0,25.739999771118164,25.860000610351562,26.549999237060547,26.489999771118164,26.649999618530273,24336100.0,44006500.0,25254200.0,26653700.0,31597400.0
77.06471252441406,77.7059326171875,77.16729736328125,77.17371368408203,76.60299682617188,76.3913803100586,5190700.0,6168500.0,5945300.0,5244200.0,4828700.0,56.37023162841797,55.66317367553711,55.95359420776367,55.92202377319336,56.04195022583008,10786600.0,13447500.0,11319000.0,11987900.0,11553700.0,35.91556167602539,35.598960876464844,36.165897369384766,36.22479248046875,36.45304489135742,22791500.0,23535900.0,19385300.0,24411500.0,28011400.0,48.437095642089844,48.110435485839844,48.541908264160156,47.884857177734375,48.20403289794922,5052000.0,5505000.0,4552000.0,6309000.0,5626000.0,2.441333055496216,2.4006669521331787,2.396667003631592,2.3386669158935547,2.3433330059051514,6603000.0,17194500.0,21345000.0,16477500.0,19741500.0,12.887499809265137,12.669500350952148,12.86400032043457,12.820500373840332,12.894499778747559,62492000.0,56128000.0,54778000.0,74770000.0,54404000.0,25.729999542236328,25.739999771118164,25.860000610351562,26.549999237060547,26.489999771118164,18456300.0,24336100.0,44006500.0,25254200.0,26653700.0
77.57770538330078,77.06471252441406,77.7059326171875,77.16729736328125,77.17371368408203,76.60299682617188,6345300.0,5190700.0,6168500.0,5945300.0,5244200.0,56.19980239868164,56.37023162841797,55.66317367553711,55.95359420776367,55.92202377319336,12900800.0,10786600.0,13447500.0,11319000.0,11987900.0,35.72414779663086,35.91556167602539,35.598960876464844,36.165897369384766,36.22479248046875,23581400.0,22791500.0,23535900.0,19385300.0,24411500.0,48.67015838623047,48.437095642089844,48.110435485839844,48.541908264160156,47.884857177734375,5420000.0,5052000.0,5505000.0,4552000.0,6309000.0,2.502000093460083,2.441333055496216,2.4006669521331787,2.396667003631592,2.3386669158935547,35682000.0,6603000.0,17194500.0,21345000.0,16477500.0,12.800999641418457,12.887499809265137,12.669500350952148,12.86400032043457,12.820500373840332,50278000.0,62492000.0,56128000.0,54778000.0,74770000.0,25.1299991607666,25.729999542236328,25.739999771118164,25.860000610351562,26.549999237060547,39199000.0,18456300.0,24336100.0,44006500.0,25254200.0
77.07110595703125,77.57770538330078,77.06471252441406,77.7059326171875,77.16729736328125,77.17371368408203,4256400.0,6345300.0,5190700.0,6168500.0,5945300.0,56.900543212890625,56.19980239868164,56.37023162841797,55.66317367553711,55.95359420776367,12329600.0,12900800.0,10786600.0,13447500.0,11319000.0,35.81247329711914,35.72414779663086,35.91556167602539,35.598960876464844,36.165897369384766,16417500.0,23581400.0,22791500.0,23535900.0,19385300.0,50.119056701660156,48.67015838623047,48.437095642089844,48.110435485839844,48.541908264160156,9106000.0,5420000.0,5052000.0,5505000.0,4552000.0,2.5239999294281006,2.502000093460083,2.441333055496216,2.4006669521331787,2.396667003631592,27123000.0,35682000.0,6603000.0,17194500.0,21345000.0,13.01550006866455,12.800999641418457,12.887499809265137,12.669500350952148,12.86400032043457,48420000.0,50278000.0,62492000.0,56128000.0,54778000.0,25.209999084472656,25.1299991607666,25.729999542236328,25.739999771118164,25.860000610351562,26957200.0,39199000.0,18456300.0,24336100.0,44006500.0
76.1926040649414,77.07110595703125,77.57770538330078,77.06471252441406,77.7059326171875,77.16729736328125,4329600.0,4256400.0,6345300.0,5190700.0,6168500.0,57.184661865234375,56.900543212890625,56.19980239868164,56.37023162841797,55.66317367553711,12350800.0,12329600.0,12900800.0,10786600.0,13447500.0,35.17192459106445,35.81247329711914,35.72414779663086,35.91556167602539,35.598960876464844,26530100.0,16417500.0,23581400.0,22791500.0,23535900.0,50.35866928100586,50.119056701660156,48.67015838623047,48.437095642089844,48.110435485839844,6483000.0,9106000.0,5420000.0,5052000.0,5505000.0,2.5439999103546143,2.5239999294281006,2.502000093460083,2.441333055496216,2.4006669521331787,19444500.0,27123000.0,35682000.0,6603000.0,17194500.0,13.265000343322754,13.01550006866455,12.800999641418457,12.887499809265137,12.669500350952148,57498000.0,48420000.0,50278000.0,62492000.0,56128000.0,26.09000015258789,25.209999084472656,25.1299991607666,25.729999542236328,25.739999771118164,52297400.0,26957200.0,39199000.0,18456300.0,24336100.0
